time,qz,qy,qx,qw,roll,pitch,yaw
1610478924429188900,-0.7697619795799255,-0.10269299894571304,0.0783429965376854,0.6251260042190552,-0.008049631491303444,-0.2589304745197296,1.776389479637146
1610478924439187700,-0.7699620127677917,-0.10312599688768387,0.0781169980764389,0.6248360276222229,-0.008876338601112366,-0.2593236267566681,1.7769876718521118
1610478924449187300,-0.7684199810028076,-0.10008899867534637,0.08562599867582321,0.6262419819831848,0.00645757419988513,-0.2641263008117676,1.7748388051986694
1610478924459186400,-0.7669680118560791,-0.09835600107908249,0.0910319983959198,0.6275339722633362,0.016795599833130836,-0.2683316469192505,1.7723772525787354
1610478924469185500,-0.7667880058288574,-0.09887800365686417,0.09111800044775009,0.6276580095291138,0.016197560355067253,-0.2692606449127197,1.7718786001205444
1610478924479185000,-0.7666720151901245,-0.09949100017547607,0.09128700196743011,0.6276789903640747,0.01564687117934227,-0.27043619751930237,1.7716331481933594
1610478924489184300,-0.7665579915046692,-0.10013599693775177,0.09154199808835983,0.6276779770851135,0.015196507796645164,-0.27177104353904724,1.7714372873306274
1610478924499183000,-0.7664059996604919,-0.1007630005478859,0.09181900322437286,0.627722978591919,0.014787349849939346,-0.2731069326400757,1.7711269855499268
1610478924509182200,-0.7662220001220703,-0.10132099688053131,0.0920569971203804,0.627822995185852,0.014387190341949463,-0.27428606152534485,1.7706891298294067
1610478924519181300,-0.7659369707107544,-0.10179200023412704,0.09225600212812424,0.6280660033226013,0.013987453654408455,-0.2752818763256073,1.7698975801467896
1610478924529180400,-0.7655730247497559,-0.10221099853515625,0.0924450010061264,0.6284130215644836,0.013601203449070454,-0.2761850357055664,1.7688416242599487
1610478924539179300,-0.7651360034942627,-0.10254000127315521,0.09271200001239777,0.6288520097732544,0.013421811163425446,-0.2770489752292633,1.7675771713256836
1610478924549178400,-0.7645990252494812,-0.10283999890089035,0.09312699735164642,0.6293960213661194,0.013473362661898136,-0.27805954217910767,1.766055703163147
1610478924559177200,-0.7640200257301331,-0.10312599688768387,0.09371799975633621,0.6299629807472229,0.01380918174982071,-0.279274582862854,1.7644822597503662
1610478924569176300,-0.7634099721908569,-0.10347899794578552,0.09437800198793411,0.630545973777771,0.014156130142509937,-0.2806841731071472,1.7628488540649414
1610478924579175400,-0.7628049850463867,-0.10403499752283096,0.09499900043010712,0.6310939788818359,0.014181753620505333,-0.2823604941368103,1.7612338066101074
1610478924589174500,-0.7622759938240051,-0.10480999946594238,0.09551399946212769,0.6315270066261292,0.01378906425088644,-0.28423959016799927,1.7598358392715454
1610478924599173600,-0.7618409991264343,-0.10572800040245056,0.09589199721813202,0.6318410038948059,0.013032682240009308,-0.28616246581077576,1.7586902379989624
1610478924609172700,-0.7614610195159912,-0.10663700103759766,0.09625499695539474,0.6320909857749939,0.012286812998354435,-0.2880505919456482,1.7577154636383057
1610478924619171800,-0.7611420154571533,-0.10735899955034256,0.09666699916124344,0.6322910189628601,0.011885968036949635,-0.2897099256515503,1.7569457292556763
1610478924629171200,-0.7608479857444763,-0.10786300152540207,0.0971359983086586,0.6324859857559204,0.011867335066199303,-0.2911030054092407,1.7562669515609741
1610478924639170300,-0.760591983795166,-0.10810200124979019,0.09761600196361542,0.6326799988746643,0.012221945449709892,-0.29209843277931213,1.7556936740875244
1610478924649169400,-0.7603210210800171,-0.10816200077533722,0.09813600033521652,0.6329150199890137,0.012863071635365486,-0.29286789894104004,1.755077600479126
1610478924659168500,-0.7600359916687012,-0.10807199776172638,0.09861800074577332,0.633197009563446,0.0136273093521595,-0.2933559715747833,1.7543859481811523
1610478924669167600,-0.7597270011901855,-0.10786300152540207,0.09910699725151062,0.6335269808769226,0.014543401077389717,-0.293669730424881,1.7536110877990723
1610478924679166700,-0.7593799829483032,-0.10766799747943878,0.09951400011777878,0.6339120268821716,0.015289979055523872,-0.2939009368419647,1.7526757717132568
1610478924689165600,-0.7589489817619324,-0.10753799974918365,0.09984900057315826,0.6343979835510254,0.015795858576893806,-0.2941429615020752,1.7514406442642212
1610478924699164700,-0.7584599852561951,-0.10751699656248093,0.10013899952173233,0.6349400281906128,0.016061294823884964,-0.29449766874313354,1.7500073909759521
1610478924709163800,-0.7579749822616577,-0.10770200192928314,0.10030999779701233,0.6354609727859497,0.01587037742137909,-0.29501795768737793,1.7485464811325073
1610478924719163000,-0.7574899792671204,-0.10802300274372101,0.10038000345230103,0.6359729766845703,0.01534027699381113,-0.2956175208091736,1.747048258781433
1610478924729161700,-0.7569950222969055,-0.1084820032119751,0.10041700303554535,0.6364790201187134,0.014573228545486927,-0.2963876724243164,1.7455135583877563
1610478924739160800,-0.7564569711685181,-0.10898199677467346,0.10057199746370316,0.637008011341095,0.01392351370304823,-0.29737424850463867,1.743903636932373
1610478924749159700,-0.75586998462677,-0.10944300144910812,0.10093799978494644,0.6375679969787598,0.013641235418617725,-0.2985755205154419,1.742239236831665
1610478924759158800,-0.755236029624939,-0.10981900244951248,0.1015160009264946,0.6381620168685913,0.013788387179374695,-0.2999221682548523,1.7405248880386353
1610478924769157600,-0.7545710206031799,-0.11009500175714493,0.10220199823379517,0.6387919783592224,0.014222710393369198,-0.30125677585601807,1.7387593984603882
1610478924779156500,-0.753902018070221,-0.11029999703168869,0.10288599878549576,0.6394360065460205,0.014742138795554638,-0.3024803102016449,1.7369779348373413
1610478924789155600,-0.753262996673584,-0.11045099794864655,0.10346399992704391,0.6400690078735352,0.015172621235251427,-0.30348265171051025,1.735237717628479
