time,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1610478925779000000,0,0,2.698603630065918,30.10300064086914,0,0,39.20000076293945,34.7873372,32.1178706
1610478927472835800,180,0.4484309256076813,2.698603630065918,24.06800079345703,0.5809542536735535,221.5685272216797,39.20000076293945,34.7874131,32.1179062
1610478928483181300,180,0.5293231010437012,2.698603630065918,18.44099998474121,0.2305671125650406,192.59463500976562,39.20000076293945,34.787396,32.1179187
1610478929488192300,180,0.5157791376113892,2.698603630065918,14.012999534606934,0.3777467608451843,190.8798370361328,39.20000076293945,34.7873568,32.1179185
1610478930483106000,180,0.5232049226760864,2.698603630065918,11.989999771118164,0.9526777863502502,196.22312927246094,39.20000076293945,34.7873239,32.1178966
1610478931478250000,180,0.6988461017608643,2.698603630065918,8.881999969482422,1.218461275100708,207.33084106445312,39.20000076293945,34.7873062,32.1178761
1610478932116000000,0,0,3.023026704788208,9.378999710083008,1.0867373943328857,273.6343688964844,39.30000305175781,34.787297,32.117868
1610478933070000000,0,0,3.023026704788208,9.567000389099121,0.16549690067768097,284.0433349609375,39.30000305175781,34.7872882,32.117868
1610478933472339000,0,0,3.023026704788208,10.425999641418457,0.013557332567870617,323.2031555175781,39.30000305175781,34.787289,32.1178662
1610478933810000000,0,0,3.023026704788208,11.46399974822998,0.0029879130888730288,274.03955078125,39.30000305175781,34.7872905,32.1178641
1610478934437620700,0,0,3.023026704788208,12.324999809265137,0.00042983956518583,90.06127166748047,39.30000305175781,34.7872924,32.1178616
1610478935170000000,0,0,3.023026704788208,14.166999816894531,0.000018901037037721835,100.29855346679688,39.30000305175781,34.7872949,32.1178584
1610478935650000000,0,0,3.023026704788208,15.390000343322754,0.0008398177451454103,178.5144805908203,39.30000305175781,34.7872989,32.1178531
1610478936430000000,0,0,3.023026704788208,16.364999771118164,0.0005462679546326399,94.67819213867188,39.30000305175781,34.787301,32.1178503
1610478937131000000,0,0,3.023026704788208,18.86199951171875,0.00014216943236533552,130.05096435546875,39.30000305175781,34.7873044,32.1178456
1610478937445869600,0,0,3.023026704788208,18.62299919128418,0.0009969054954126477,171.40728759765625,39.30000305175781,34.7873058,32.1178435
1610478938410000000,0,0,3.023026704788208,17.299999237060547,0.00027676657191477716,103.34420013427734,39.30000305175781,34.787308,32.1178401
1610478938990000000,0,0,3.023026704788208,16.423999786376953,0.6725302338600159,224.9725341796875,39.30000305175781,34.787309,32.1178369
1610478939458154500,0,0,3.023026704788208,16.08099937438965,0.7459617853164673,188.00526428222656,39.30000305175781,34.7873081,32.1178335
1610478940103000000,0,0,4.8149847984313965,15.916999816894531,0.8313032984733582,146.85792541503906,39.400001525878906,34.7873093,32.1178274
1610478940350000000,0,0,4.8149847984313965,15.690999984741211,0.8331825733184814,146.97610473632812,39.400001525878906,34.78731,32.1178238
1610478941469000000,0,0,4.8149847984313965,15.065999984741211,0.7133511304855347,356.7145080566406,39.400001525878906,34.7873131,32.1178159
1610478942089000000,0,0,4.8149847984313965,14.859000205993652,0.9658766388893127,319.37420654296875,39.400001525878906,34.7873115,32.117817
1610478943069000000,0,0,4.8149847984313965,14.37600040435791,0.1701868176460266,280.3337097167969,39.400001525878906,34.7873061,32.1178166
1610478943470839800,0,0,4.8149847984313965,14.140999794006348,0.058671511709690094,271.3768615722656,39.400001525878906,34.7873065,32.1178139
1610478944009000000,0,0,4.8149847984313965,14.02400016784668,0.8445988297462463,232.5233917236328,39.400001525878906,34.7873063,32.1178105
1610478944455123000,0,0,4.8149847984313965,13.994000434875488,0.5500156283378601,334.645751953125,39.400001525878906,34.7873054,32.1178069
1610478945009000000,0,0,4.8149847984313965,13.753999710083008,0.06927035003900528,295.4425354003906,39.400001525878906,34.7873057,32.1178048
1610478945489000000,0,0,4.8149847984313965,13.477999687194824,0.01950843818485737,270.0146484375,39.400001525878906,34.7873067,32.1178016
