time,z,y,x
1610884693036981200,20.81999969482422,44.21999740600586,-23.34000015258789
1610884693046981400,21.059999465942383,44.63999938964844,-23.51999855041504
1610884693056980700,20.939998626708984,44.87999725341797,-24
1610884693066980400,20.639999389648438,44.63999938964844,-23.81999969482422
1610884693076980200,20.459999084472656,44.279998779296875,-23.34000015258789
1610884693086979600,20.15999984741211,43.79999923706055,-23.399999618530273
1610884693096979200,20.219999313354492,43.55999755859375,-23.219999313354492
1610884693106978300,20.219999313354492,44.040000915527344,-22.799999237060547
1610884693116977400,20.219999313354492,44.15999984741211,-22.979999542236328
1610884693126976500,20.100000381469727,44.099998474121094,-23.100000381469727
1610884693136975600,20.03999900817871,43.86000061035156,-23.100000381469727
1610884693146974700,19.68000030517578,43.55999755859375,-23.51999855041504
1610884693156973800,20.100000381469727,43.5,-23.399999618530273
1610884693166972700,20.579999923706055,43.79999923706055,-23.279998779296875
1610884693176971800,20.520000457763672,44.099998474121094,-23.34000015258789
1610884693186971000,20.69999885559082,44.279998779296875,-23.279998779296875
1610884693196969700,20.100000381469727,44.459999084472656,-23.639999389648438
1610884693206968800,19.439998626708984,44.279998779296875,-23.639999389648438
1610884693216967700,19.920000076293945,43.79999923706055,-23.639999389648438
1610884693226966500,19.619998931884766,43.5,-23.579999923706055
1610884693236965600,19.739999771118164,43.619998931884766,-23.639999389648438
1610884693246964500,19.799999237060547,43.73999786376953,-23.51999855041504
1610884693256963300,19.31999969482422,44.279998779296875,-23.279998779296875
1610884693266962200,20.03999900817871,44.70000076293945,-23.34000015258789
1610884693276961000,20.03999900817871,44.39999771118164,-23.100000381469727
1610884693286959900,20.03999900817871,44.39999771118164,-23.459999084472656
1610884693296958700,19.85999870300293,44.15999984741211,-23.34000015258789
1610884693306957600,19.619998931884766,43.97999954223633,-23.579999923706055
1610884693316956400,19.979999542236328,43.97999954223633,-23.69999885559082
1610884693326955300,20.279998779296875,44.279998779296875,-23.399999618530273
1610884693336954000,20.69999885559082,44.63999938964844,-23.69999885559082
1610884693346953000,20.760000228881836,45,-23.760000228881836
1610884693356951800,20.100000381469727,45.18000030517578,-24
1610884693366950700,20.100000381469727,44.81999969482422,-24
1610884693376949200,19.439998626708984,44.63999938964844,-24.479999542236328
1610884693386948000,18.899999618530273,44.39999771118164,-24.53999900817871
1610884693396946700,19.559999465942383,43.97999954223633,-23.8799991607666
1610884693406945500,18.959999084472656,43.439998626708984,-23.639999389648438
1610884693416944000,19.3799991607666,43.20000076293945,-23.279998779296875
1610884693426943000,19.85999870300293,43.13999938964844,-22.85999870300293
1610884693436941600,19.5,43.20000076293945,-23.279998779296875
1610884693446940400,19.979999542236328,44.099998474121094,-23.399999618530273
1610884693456939300,19.68000030517578,44.099998474121094,-23.639999389648438
1610884693466937900,19.799999237060547,44.57999801635742,-24
1610884693476936700,19.799999237060547,45.29999923706055,-23.8799991607666
1610884693486935300,19.559999465942383,44.81999969482422,-23.69999885559082
1610884693496934100,19.85999870300293,44.39999771118164,-23.03999900817871
1610884693506932700,19.799999237060547,43.73999786376953,-22.559999465942383
1610884693516931600,19.559999465942383,42.71999740600586,-22.739999771118164
1610884693526930400,19.799999237060547,42.18000030517578,-22.739999771118164
1610884693536929000,20.03999900817871,42.18000030517578,-23.459999084472656
1610884693546927900,20.34000015258789,42.18000030517578,-23.8799991607666
1610884693556926700,20.579999923706055,42.89999771118164,-23.8799991607666
1610884693566925300,20.399999618530273,43.37999725341797,-24.35999870300293
1610884693576924200,20.279998779296875,44.040000915527344,-23.639999389648438
1610884693586923000,19.85999870300293,44.34000015258789,-23.69999885559082
1610884693596921900,19.68000030517578,44.63999938964844,-23.81999969482422
1610884693606920400,19.5,44.81999969482422,-23.399999618530273
1610884693616919300,19.260000228881836,44.81999969482422,-23.34000015258789
1610884693626918000,19.19999885559082,44.7599983215332,-23.279998779296875
1610884693636916700,19.3799991607666,44.459999084472656,-23.279998779296875
1610884693646915300,19.559999465942383,44.52000045776367,-23.100000381469727
1610884693656914200,19.079999923706055,43.619998931884766,-23.939998626708984
1610884693666913000,18.899999618530273,43.86000061035156,-23.8799991607666
1610884693676911600,18.479999542236328,43.97999954223633,-23.279998779296875
1610884693686910500,19.31999969482422,43.5,-23.399999618530273
1610884693696909300,20.03999900817871,44.39999771118164,-22.559999465942383
1610884693706908000,20.219999313354492,44.34000015258789,-22.19999885559082
1610884693716906800,20.639999389648438,44.099998474121094,-23.34000015258789
1610884693726905300,19.979999542236328,44.63999938964844,-23.15999984741211
1610884693736904200,20.03999900817871,44.63999938964844,-23.279998779296875
1610884693746903000,20.279998779296875,44.63999938964844,-23.939998626708984
1610884693756901600,20.15999984741211,44.87999725341797,-23.100000381469727
1610884693766900500,19.739999771118164,44.279998779296875,-23.279998779296875
1610884693776899000,19.739999771118164,44.279998779296875,-23.279998779296875
1610884693786897700,20.03999900817871,44.279998779296875,-23.15999984741211
1610884693796896500,20.34000015258789,44.34000015258789,-23.81999969482422
1610884693806895000,20.279998779296875,44.939998626708984,-23.939998626708984
1610884693816894000,20.399999618530273,45.23999786376953,-23.760000228881836
1610884693826892500,20.219999313354492,45.41999816894531,-23.34000015258789
1610884693836891400,19.979999542236328,45.23999786376953,-22.799999237060547
1610884693846890200,20.760000228881836,45.36000061035156,-22.439998626708984
1610884693856888800,20.520000457763672,44.939998626708984,-22.739999771118164
1610884693866887700,20.520000457763672,44.63999938964844,-22.559999465942383
1610884693876886300,20.520000457763672,44.52000045776367,-22.920000076293945
1610884693886885000,20.100000381469727,44.15999984741211,-23.100000381469727
1610884693896883700,20.520000457763672,44.57999801635742,-22.85999870300293
1610884693906882600,20.579999923706055,44.099998474121094,-22.920000076293945
1610884693916881400,20.399999618530273,44.21999740600586,-22.5
1610884693926880000,20.399999618530273,44.63999938964844,-22.3799991607666
1610884693936878800,19.85999870300293,44.15999984741211,-22.68000030517578
1610884693946877700,19.31999969482422,44.81999969482422,-22.619998931884766
1610884693956876500,19.559999465942383,45,-22.739999771118164
1610884693966875100,19.920000076293945,45.119998931884766,-22.68000030517578
1610884693977350700,20.03999900817871,44.87999725341797,-22.920000076293945
1610884693987349200,20.34000015258789,44.57999801635742,-23.51999855041504
1610884693997348000,20.279998779296875,44.39999771118164,-23.279998779296875
1610884694007346700,19.85999870300293,43.86000061035156,-23.639999389648438
1610884694017345500,20.03999900817871,44.63999938964844,-23.399999618530273
1610884694027344400,19.979999542236328,45,-23.219999313354492
1610884694037343000,19.739999771118164,44.70000076293945,-23.219999313354492
1610884694047341800,19.3799991607666,45.29999923706055,-23.279998779296875
1610884694057340400,19.020000457763672,45,-23.760000228881836
1610884694067339300,18.84000015258789,45.41999816894531,-23.760000228881836
1610884694077338000,18.899999618530273,45.599998474121094,-23.939998626708984
1610884694087336700,19.260000228881836,44.939998626708984,-24
1610884694097335600,19.799999237060547,45,-23.03999900817871
1610884694107334400,20.100000381469727,44.34000015258789,-23.03999900817871
1610884694117333200,20.279998779296875,43.73999786376953,-23.279998779296875
1610884694127332000,20.459999084472656,43.79999923706055,-23.15999984741211
1610884694137331200,20.03999900817871,43.439998626708984,-23.459999084472656
1610884694147330000,19.739999771118164,43.73999786376953,-22.979999542236328
1610884694157329000,19.68000030517578,44.15999984741211,-22.68000030517578
1610884694167327700,19.5,43.97999954223633,-22.68000030517578
1610884694177326600,19.3799991607666,43.97999954223633,-22.31999969482422
1610884694187325400,19.559999465942383,43.68000030517578,-22.68000030517578
1610884694197324300,19.439998626708984,43.5,-22.739999771118164
1610884694207323100,19.619998931884766,43.37999725341797,-22.619998931884766
1610884694217322000,19.979999542236328,43.439998626708984,-22.85999870300293
1610884694227320800,20.03999900817871,43.55999755859375,-22.799999237060547
1610884694237319700,20.03999900817871,43.91999816894531,-23.100000381469727
1610884694247318500,20.15999984741211,44.39999771118164,-22.920000076293945
1610884694257317400,20.399999618530273,44.279998779296875,-22.739999771118164
1610884694267316200,20.15999984741211,44.7599983215332,-22.85999870300293
1610884694277315000,20.34000015258789,44.81999969482422,-22.260000228881836
