time,z,y,x
1610781653304379100,-0.20226572621744124,0.06775104631758294,9.804330617141723
1610781653314391300,-0.20089277563011274,0.0677572888287017,9.804359258714317
1610781653324403200,-0.20024742693128064,0.06776814358285628,9.804370949152112
1610781653334415000,-0.20160238520419224,0.06769815165314358,9.804344061145185
1610781653344427300,-0.2010850102665834,0.06758158520192373,9.80435516706109
1610781653354439200,-0.1998901013935916,0.06744066062758211,9.804380886024235
1610781653364452400,-0.2006531399216503,0.06743235859011765,9.804365688455103
1610781653374464300,-0.20068145270068197,0.067506300609163,9.804363350367545
1610781653384476200,-0.19955853135166687,0.06760262798995245,9.804385562199354
1610781653394488300,-0.2000307702396065,0.06721359670632518,9.804379132458568
1610781653404500200,-0.20033092222996055,0.0669976021683542,9.80437445628345
1610781653414512400,-0.19961179590886458,0.06689196353652514,9.804389069330691
1610781653424524300,-0.1997636072034016,0.06682515451116487,9.804386731243133
1610781653434536200,-0.20034239347204566,0.06677065697810612,9.80437504080534
1610781653444548400,-0.19971637052819133,0.0668817252703011,9.804388484808802
1610781653454560300,-0.19948939337190238,0.0668484029560117,9.804393160983919
1610781653464572200,-0.19999352523544803,0.06677256124082487,9.804383808633684
1610781653474584300,-0.199529451387655,0.06674993841706309,9.80439257646203
1610781653484596200,-0.19890346497641875,0.066676087729563,9.804406604987383
1610781653494608400,-0.19935241432031614,0.06676086623645387,9.804395499071479
1610781653504620300,-0.19941610893998293,0.0668030020448612,9.8043943300277
1610781653514633200,-0.19917104813773184,0.066919897289644,9.804397837159037
1610781653524645400,-0.1992089872616343,0.06679288707622326,9.804399006202816
1610781653534657300,-0.19917428127443418,0.06670635043708607,9.804399590724707
1610781653544669400,-0.19879145596930756,0.06665637838209514,9.804407774031162
1610781653554681300,-0.1987720936817117,0.06667576350257731,9.80440835855305
1610781653564693200,-0.1987468313762918,0.0665823724309681,9.804408943074941
1610781653574705400,-0.1984276458919048,0.06668181878402829,9.804415957337618
1610781653584717300,-0.1983883733274415,0.06665778032131493,9.804416541859506
1610781653594729200,-0.19866284288726746,0.06651623925904278,9.804412450206279
1610781653604741400,-0.19851143345152958,0.06651719367369077,9.804414203771948
1610781653614753300,-0.1985077984560281,0.06660474865955766,9.804413619250058
1610781653624765400,-0.19870191452233119,0.06651561820453498,9.80441069664061
1610781653634777300,-0.19887986490512266,0.06666159797990694,9.804406020465493
1610781653644789200,-0.1986910278021358,0.06665859317206778,9.80441011211872
1610781653654801400,-0.19872313997345045,0.06666642028549685,9.80440952759683
1610781653664813300,-0.1987586496782489,0.06680638587861322,9.804407189509272
1610781653674826500,-0.19874021897241473,0.06662443517413921,9.80440952759683
1610781653684838400,-0.19857333797290921,0.06642263812487945,9.804415372815727
1610781653694850300,-0.19862844742732122,0.06635044053834863,9.804414203771948
1610781653704862500,-0.1985250601180829,0.06621558494518977,9.804417126381397
1610781653714874400,-0.198371221263241,0.06610237949483562,9.804420633512734
1610781653724886300,-0.19844640539130196,0.06604951679643709,9.804418295425176
1610781653734898400,-0.19844428649945184,0.06591980773585382,9.804420048990846
1610781653744910300,-0.1983458493599668,0.06571591462763025,9.804424140644073
1610781653754922500,-0.19842742669619617,0.06570098648655694,9.804422971600294
1610781653764934400,-0.19843681557904927,0.06578899356357287,9.804421802556513
1610781653774946300,-0.19822985829748213,0.06586666647624224,9.804425309687852
1610781653784958500,-0.19825289211319758,0.06590962426855694,9.804423556122183
1610781653794970400,-0.19827280239006503,0.06594057196266949,9.804423556122183
1610781653804982300,-0.19811931059509513,0.06604257559899707,9.804424725165962
1610781653814994400,-0.19801785951461642,0.06599324286482297,9.80442764777541
1610781653825006300,-0.1980568398181349,0.06582408314326312,9.804428232297301
1610781653835018200,-0.19805744260633362,0.06567489763065242,9.80442998586297
1610781653845031200,-0.19820424893219024,0.06555249509369022,9.804427063253522
1610781653855043000,-0.19809417615383862,0.06562371999926399,9.80442940134108
1610781653865055000,-0.19795010977433994,0.06555649541537277,9.804432908472418
1610781653875067100,-0.1979175226789899,0.06547563046519644,9.804432908472418
1610781653885079000,-0.1979103440195322,0.0652473655341193,9.804435246559978
1610781653895091000,-0.19782140536075457,0.06520982826901599,9.804437584647536
1610781653905103000,-0.19765819588936864,0.06521719415814149,9.804440507256984
1610781653915115000,-0.1978115415538661,0.0653539037816692,9.804436415603757
1610781653925127200,-0.1977487054507248,0.06552665739953517,9.804437000125645
1610781653935139000,-0.19783338805949313,0.0655888222158188,9.804435246559978
1610781653945151000,-0.19769257308300583,0.06555979248415679,9.804438169169426
1610781653955163100,-0.1977707163531333,0.0655467686058022,9.804435831081866
1610781653965175000,-0.19770870223389939,0.06548988731941208,9.804438169169426
1610781653975187000,-0.19745123860780148,0.06554266325284261,9.804444014388322
1610781653985199000,-0.19748886720445005,0.06559016022295691,9.804442260822654
1610781653995212000,-0.19749586320081725,0.06565080436901188,9.804442260822654
1610781654005224200,-0.19742796733006834,0.06548147568409331,9.804445183432101
1610781654015236000,-0.19737585355034096,0.06546186223474797,9.804445183432101
1610781654025248300,-0.19736087517691775,0.06547317821320611,9.804445183432101
1610781654035260200,-0.19724477451657876,0.06547115521947854,9.804447521519661
1610781654045272000,-0.19693170824572442,0.065459451081953,9.804453366738556
1610781654055284200,-0.19680689455596728,0.06535608203902375,9.804456289348005
1610781654065296100,-0.19661641348516568,0.06527870595387648,9.804462134566903
1610781654075308000,-0.19647410067133605,0.0651936808518134,9.804465057176351
1610781654085320200,-0.19643961387984454,0.06503092803815379,9.80446681074202
1610781654095332000,-0.1962904329338111,0.06509368194290437,9.80446739526391
1610781654105344000,-0.19620056269327177,0.06518353391713462,9.804470902395249
1610781654115356200,-0.19624429223714396,0.06532654541728553,9.804468564307689
1610781654125368000,-0.1963381993319839,0.06540025910746772,9.80446622622013
1610781654135380200,-0.19630276269242167,0.06544701172548811,9.8044679797858
1610781654145392000,-0.19612643801113588,0.06531682774086948,9.804471486917137
1610781654155405300,-0.19621915779588742,0.06513782704530749,9.804471486917137
1610781654165417200,-0.19630184937696904,0.06516724036945962,9.804469733351468
1610781654175429000,-0.19627680626725777,0.06496233804766088,9.804470317873358
1610781654185441300,-0.1962480916294269,0.06493477875387761,9.804470902395249
1610781654195453200,-0.19609617073703556,0.06505423128192778,9.804473825004695
1610781654205465000,-0.19570039461879057,0.06492431215879041,9.804482008311151
1610781654215477200,-0.19571102561065926,0.0648927160107065,9.804483177354932
1610781654225489200,-0.19582575629781931,0.06490780398198404,9.804480839267372
1610781654235501300,-0.19577472023032605,0.06476539527003188,9.804481423789262
1610781654245513200,-0.1959196451263502,0.06473807343826629,9.804478501179814
1610781654255525000,-0.19592558167679233,0.06475360893411561,9.804479085701704
1610781654265537300,-0.19598494718121365,0.0649153845002409,9.804476747614144
1610781654275549200,-0.1960273250182159,0.06487853222172707,9.804476163092255
1610781654285561000,-0.1961339637304656,0.06491452598371543,9.804473825004695
1610781654295573200,-0.1961940233546309,0.06498128021014854,9.804473240482807
1610781654305585200,-0.1962784867676906,0.06501480802041477,9.804469733351468
1610781654315598300,-0.19620269985143093,0.06503868665292394,9.804471486917137
1610781654325610200,-0.1963397519682534,0.06508692797513213,9.804469148829579
1610781654335622100,-0.19618834253251552,0.06516637728635687,9.804471486917137
1610781654345634300,-0.1962412965624593,0.06521054978822358,9.804468564307689
1610781654355646200,-0.19605530900368465,0.0652745366688352,9.804473240482807
1610781654365658400,-0.19586526632430032,0.06535194928660057,9.804476163092255
1610781654375670300,-0.1957575498998165,0.06538882439800071,9.804478501179814
1610781654385682200,-0.19578071157969534,0.06530679497062228,9.804479085701704
1610781654395694300,-0.1954211027533747,0.06509472768909763,9.80448668448627
1610781654405706200,-0.19540605131471528,0.06523320001144893,9.80448668448627
1610781654415718100,-0.19555789914187044,0.06532223456834908,9.804482008311151
1610781654425730300,-0.19561183955250308,0.06529856143181678,9.804482592833041
1610781654435742200,-0.19578310446618125,0.06529368889387696,9.804479085701704
1610781654445754400,-0.19587344963075592,0.06538033513086848,9.804475578570365
1610781654455766300,-0.1958767375663854,0.06538657764198724,9.804475578570365
1610781654465778200,-0.19572017703149466,0.06531266758898273,9.804478501179814
1610781654475791000,-0.19562131976690142,0.06529615484559909,9.804480254745483
1610781654485803000,-0.19551630675615742,0.06524447489071171,9.804483177354932
1610781654495815200,-0.19550207730140537,0.0651615504141897,9.80448376187682
1610781654505827000,-0.19545376291396097,0.06511408541011623,9.804484346398711
1610781654515839000,-0.19526923665991053,0.06510159582130146,9.804489022573827
1610781654525851100,-0.19508396148718893,0.06501742466918659,9.804492529705167
1610781654535863000,-0.1950196275467053,0.0649445649289526,9.804495452314615
1610781654545875200,-0.19512555387290192,0.064949204571452,9.804493698748946
1610781654555887000,-0.19512549907397478,0.06498254515205044,9.804493114227055
1610781654565899000,-0.19504386693881823,0.06504932677794713,9.804493114227055
1610781654575911200,-0.19508123980714007,0.06487893864710349,9.804494867792725
1610781654585923000,-0.19504501771628854,0.06468476778187322,9.804496621358394
1610781654595935200,-0.19497631812794133,0.06471232250907924,9.804498374924064
1610781654605947100,-0.1950239566619508,0.06465724958728533,9.804498374924064
1610781654615959000,-0.19499743398120625,0.06450927421764936,9.804499543967843
1610781654625971200,-0.19474294776348397,0.06441000139452517,9.80450480466485
1610781654635984100,-0.19448738383352757,0.06418627564124763,9.804511234405636
1610781654645996000,-0.19443147066151723,0.06401231644698419,9.804513572493194
1610781654656008200,-0.19430183466617018,0.06391886600987054,9.804517079624533
1610781654666020000,-0.19440293868677688,0.0638560207735747,9.804515326058864
1610781654676032000,-0.1941310629428364,0.06375641002373304,9.80452175579965
1610781654686044200,-0.1940255202091299,0.06379122104221023,9.80452292484343
1610781654696056000,-0.1938109276103787,0.06389701950424351,9.804527601018547
1610781654706068200,-0.1938303994958289,0.0640364234083565,9.804525262930989
1610781654716080000,-0.1936347307932563,0.06402190625923686,9.804528185540438
1610781654726092000,-0.19340746137602255,0.06399276692972053,9.804533446237444
1610781654736104200,-0.19324766770442947,0.06411092254982795,9.804536368846893
1610781654746116000,-0.19314400640055537,0.06411055265706964,9.804538122412561
1610781654756128000,-0.192915147814434,0.06396427605417557,9.80454279858768
1610781654766140200,-0.19285704268533735,0.0639778250889154,9.80454338310957
1610781654776152000,-0.1928328398258425,0.06386569735079538,9.804545136675237
1610781654786164200,-0.19279077251609414,0.06387021826228592,9.804546305719017
1610781654796177200,-0.19275212100613862,0.0638827215508325,9.804546305719017
1610781654806189000,-0.19285251264069228,0.0639138610411901,9.804543967631458
1610781654816201700,-0.19295169869884848,0.0640234497623518,9.80454338310957
1610781654826213600,-0.1928847161435522,0.06417893715158571,9.804543967631458
1610781654836225800,-0.19280606141677126,0.06392496239051688,9.804546305719017
1610781654846237700,-0.19277727371370418,0.0637559944652021,9.804548059284686
1610781654856249900,-0.19267047060467302,0.06380843703849241,9.804550397372246
1610781654866261800,-0.19268139385748653,0.06380440018419176,9.804549228328465
1610781654876273700,-0.1927082818644121,0.06376390834359917,9.804549228328465
1610781654886285800,-0.19262462216895074,0.06382628778901417,9.804550981894135
1610781654896297700,-0.19254322749581188,0.0638403345806757,9.804552150937914
1610781654906309600,-0.1924986394354142,0.06370776227614842,9.804554489025474
1610781654916321800,-0.19249705026652664,0.06372379096234217,9.804553904503583
1610781654926333700,-0.19263256801338866,0.06352942830086686,9.804551566416025
1610781654936345900,-0.192716209442541,0.06353899984681047,9.804549228328465
1610781654946357800,-0.1924912233139388,0.06342303618378937,9.804555658069253
1610781654956371000,-0.19240429394915698,0.06345166862322948,9.804556242591142
1610781654966382800,-0.1924628374696709,0.06348103171503171,9.804555073547363
1610781654976394800,-0.19248519543195142,0.06342318231426179,9.804554489025474
1610781654986407000,-0.19248406292079015,0.06335190717633814,9.804556242591142
1610781654996418800,-0.1925646538763307,0.06350617072286549,9.804554489025474
1610781655006430700,-0.1923007057105191,0.06358383450238034,9.804557996156811
1610781655016443000,-0.19233806031253187,0.06369309899655635,9.804555658069253
1610781655026454800,-0.19252629462732002,0.06363402575307991,9.804553319981693
