time,z,y,x
1610884816698706400,0.1704864501953125,-0.029453955590724945,0.01706288754940033
1610884816708706600,0.17123794555664062,-0.08900891244411469,0.1289530247449875
1610884816718706400,0.17453384399414062,-0.1371951699256897,0.2766563892364502
1610884816728706300,0.17448902130126953,-0.1374497413635254,0.275027871131897
1610884816738706000,0.17444515228271484,-0.13745662569999695,0.2735139727592468
1610884816748705800,0.17442893981933594,-0.1376904398202896,0.2729106545448303
1610884816758705200,0.1744089126586914,-0.1376645267009735,0.2722269296646118
1610884816768704800,0.17441272735595703,-0.13763512670993805,0.27237647771835327
1610884816778704100,0.17450618743896484,-0.13778318464756012,0.27557820081710815
1610884816788703500,0.17469501495361328,-0.13794586062431335,0.28202706575393677
1610884816798702600,0.17497634887695312,-0.1379956603050232,0.29139068722724915
1610884816808702000,0.17534446716308594,-0.13813653588294983,0.3032512962818146
1610884816818701000,0.1757221221923828,-0.13792739808559418,0.31495994329452515
1610884816828700200,0.17612552642822266,-0.1382008045911789,0.3269803822040558
1610884816838699300,0.17655277252197266,-0.13823354244232178,0.33925661444664
1610884816848698400,0.17699432373046875,-0.13828067481517792,0.35153844952583313
1610884816858697500,0.17743873596191406,-0.13857541978359222,0.3634377419948578
1610884816868696600,0.1779165267944336,-0.13848014175891876,0.37586459517478943
1610884816878695700,0.1784381866455078,-0.13859444856643677,0.38899123668670654
1610884816888695000,0.17897510528564453,-0.13865363597869873,0.4020458161830902
1610884816898694100,0.1795177459716797,-0.13869653642177582,0.4148288369178772
1610884816908693500,0.18007564544677734,-0.1388087123632431,0.4275640547275543
1610884816918692600,0.32418251037597656,-0.15369194746017456,1.72199285030365
1610884816928691700,0.6091365814208984,-0.16673684120178223,2.892484664916992
1610884816938691000,0.996551513671875,-0.17751476168632507,3.931673765182495
1610884816948690200,1.453207015991211,-0.18654805421829224,4.84113883972168
1610884816958689000,1.9513120651245117,-0.19369974732398987,5.6273579597473145
1610884816968688400,2.4692816734313965,-0.1996598243713379,6.300946235656738
1610884816978687200,2.9897308349609375,-0.20417159795761108,6.8728814125061035
1610884816988686300,3.5002312660217285,-0.2077193558216095,7.355406284332275
1610884816998685400,3.991633892059326,-0.21038170158863068,7.760112285614014
1610884817008684500,4.459305763244629,-0.212562695145607,8.098982810974121
1610884817018683400,4.899227142333984,-0.214273601770401,8.381540298461914
1610884817028682500,5.3096113204956055,-0.21521833539009094,8.616593360900879
1610884817038681300,5.689091205596924,-0.215762659907341,8.811413764953613
1610884817048680200,6.038969039916992,-0.21611221134662628,8.973111152648926
1610884817058679000,6.360206127166748,-0.21622852981090546,9.107224464416504
1610884817068678000,6.653841972351074,-0.21638883650302887,9.218335151672363
1610884817078677000,6.921657085418701,-0.21631942689418793,9.31046199798584
