time,relativeAltitude,pressure
1610884827587354400,-0.6103668212890625,1008.62744140625
1610884827687342600,-0.5971565246582031,1008.625732421875
1610884827787330800,-0.5337409973144531,1008.618408203125
1610884827887319000,-0.5654487609863281,1008.6220703125
1610884827987307300,-0.5760154724121094,1008.623291015625
1610884828087295500,-0.5575218200683594,1008.62109375
1610884828187283700,-0.5416679382324219,1008.619384765625
1610884828287272000,-0.5337409973144531,1008.618408203125
1610884828387260200,-0.4967498779296875,1008.61376953125
1610884828487248400,-0.5416679382324219,1008.619384765625
1610884828587236400,-0.4967498779296875,1008.61376953125
1610884828687224600,-0.5416679382324219,1008.619384765625
1610884828787212800,-0.5548782348632812,1008.620849609375
1610884828887201000,-0.5390243530273438,1008.618896484375
1610884828987189200,-0.4597587585449219,1008.609375
1610884829087093200,-0.449188232421875,1008.608154296875
1610884829187081500,-0.48882293701171875,1008.61279296875
1610884829287069700,-0.48089599609375,1008.612060546875
1610884829387058000,-0.4544715881347656,1008.60888671875
1610884829487046100,-0.4835357666015625,1008.6123046875
1610884829587033900,-0.5178871154785156,1008.616455078125
1610884829687021800,-0.5205307006835938,1008.61669921875
1610884829787010000,-0.47296905517578125,1008.611083984375
1610884829886998300,-0.4941062927246094,1008.613525390625
1610884829986986500,-0.48089599609375,1008.612060546875
1610884830086974500,-0.4650421142578125,1008.610107421875
1610884830186962700,-0.5865859985351562,1008.624755859375
1610884830286951000,-0.6605682373046875,1008.633544921875
1610884830386939100,-0.6394309997558594,1008.631103515625
1610884830486927400,-0.6288642883300781,1008.629638671875
1610884830586915300,-0.6500015258789062,1008.632080078125
1610884830686903300,-0.7900428771972656,1008.64892578125
1610884830786891000,-0.7900428771972656,1008.64892578125
1610884830886879200,-0.8058967590332031,1008.65087890625
1610884830986867200,-0.8111801147460938,1008.6513671875
1610884831086855200,-0.8111801147460938,1008.6513671875
1610884831186843100,-0.7926826477050781,1008.6494140625
1610884831286831000,-0.8296737670898438,1008.653564453125
1610884831386819000,-0.8296737670898438,1008.653564453125
1610884831486807000,-0.6975631713867188,1008.637939453125
1610884831586795000,-0.7134170532226562,1008.6396484375
1610884831686782700,-0.7134170532226562,1008.6396484375
1610884831786770700,-0.6869926452636719,1008.63671875
1610884831886759000,-0.6975631713867188,1008.637939453125
1610884831986747100,-0.6975631713867188,1008.637939453125
1610884832086735400,-0.7319107055664062,1008.64208984375
1610884832186723300,-0.7081298828125,1008.63916015625
1610884832286711800,-0.7081298828125,1008.63916015625
1610884832386700000,-0.6024398803710938,1008.62646484375
1610884832486688300,-0.657928466796875,1008.633056640625
1610884832586676200,-0.657928466796875,1008.633056640625
1610884832686664400,-0.6130104064941406,1008.627685546875
1610884832786652400,-0.6500015258789062,1008.632080078125
1610884832886640400,-0.6500015258789062,1008.632080078125
1610884832986628600,-0.6473579406738281,1008.6318359375
1610884833086616800,-0.6315040588378906,1008.6298828125
1610884833186605000,-0.5760154724121094,1008.623291015625
1610884833286593300,-0.5416679382324219,1008.619140625
1610884833386581200,-0.5601654052734375,1008.62158203125
1610884833486569500,-0.4650421142578125,1008.610107421875
1610884833586558000,-0.4042701721191406,1008.602783203125
1610884833686546000,-0.39898681640625,1008.602294921875
1610884833786534100,-0.4386177062988281,1008.60693359375
1610884833886522400,-0.33028411865234375,1008.593994140625
1610884833986510300,-0.3091468811035156,1008.591552734375
1610884834086498800,-0.37520599365234375,1008.599365234375
1610884834186487000,-0.2668724060058594,1008.58642578125
1610884834286475000,-0.2563018798828125,1008.5849609375
1610884834386463200,-0.23780441284179688,1008.5830078125
1610884834486451500,-0.2061004638671875,1008.5791015625
1610884834586439700,-0.12947463989257812,1008.56982421875
1610884834686428000,-0.10040664672851562,1008.56640625
1610884834786416000,-0.16382217407226562,1008.573974609375
1610884834886404000,-0.10040664672851562,1008.56640625
1610884834986392000,-0.158538818359375,1008.5732421875
1610884835086380000,-0.21931076049804688,1008.58056640625
1610884835186368300,-0.3012199401855469,1008.590576171875
1610884835286356500,-0.18495941162109375,1008.576416015625
1610884835386344400,-0.20081329345703125,1008.578369140625
1610884835486332700,-0.22723770141601562,1008.58154296875
1610884835586321000,-0.21931076049804688,1008.58056640625
1610884835686309000,-0.28008270263671875,1008.587890625
1610884835786297000,-0.3170738220214844,1008.592529296875
1610884835886285300,-0.2668724060058594,1008.58642578125
1610884835986273300,-0.21666717529296875,1008.580322265625
1610884836086261200,-0.23780441284179688,1008.582763671875
1610884836186249200,-0.18760299682617188,1008.576904296875
1610884836286237200,-0.3012199401855469,1008.590576171875
1610884836386225200,-0.35935211181640625,1008.597412109375
1610884836486213000,-0.4756126403808594,1008.611328125
1610884836586189300,-0.4993896484375,1008.6142578125
1610884836686177500,-0.5416679382324219,1008.619384765625
1610884836786165500,-0.48882293701171875,1008.61279296875
1610884836886153500,-0.4650421142578125,1008.610107421875
1610884836986141400,-0.48882293701171875,1008.613037109375
1610884837086129200,-0.48882293701171875,1008.613037109375
