time,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1610479015169000000,0,0,2.905141830444336,14.77400016784668,0.03805427625775337,10.90756893157959,39.30000305175781,34.7873205,32.1178118
1610479016906600400,180,0.36825913190841675,2.905141830444336,16.77400016784668,0.10074556618928909,99.85245513916016,39.30000305175781,34.7873274,32.1178838
1610479017871591000,180,0.3956443667411804,2.905141830444336,16.618999481201172,0.06388569623231888,150.94302368164062,39.30000305175781,34.7873351,32.1179035
1610479018913636600,180,0.5151402354240417,2.905141830444336,16.516000747680664,0.13121460378170013,165.0245819091797,39.30000305175781,34.7873368,32.117916
1610479019909065700,180,0.4076680541038513,2.905141830444336,17.386999130249023,0.273850679397583,172.32931518554688,39.30000305175781,34.7873382,32.1179285
1610479020500000000,0,0,2.905141830444336,18.770000457763672,0.32008904218673706,171.24017333984375,39.30000305175781,34.7873386,32.117925
1610479021120000000,0,0,2.905141830444336,21.09000015258789,0.34803342819213867,179.16921997070312,39.30000305175781,34.7873377,32.1179194
1610479021590000000,0,0,2.3208296298980713,21.121000289916992,0.3340957462787628,179.28216552734375,39.30000305175781,34.7873349,32.1179101
1610479022400000000,0,0,2.3208296298980713,21.479999542236328,0.28958913683891296,179.573974609375,39.30000305175781,34.7873286,32.1178916
1610479023060000000,0,0,2.3208296298980713,21.85700035095215,0.27060648798942566,179.59317016601562,39.30000305175781,34.7873267,32.1178857
1610479023456396800,0,0,2.3208296298980713,21.761999130249023,0.2524159252643585,179.61746215820312,39.30000305175781,34.7873251,32.117881
1610479024320000000,0,0,2.3208296298980713,22.29400062561035,0.22420500218868256,179.94552612304688,39.30000305175781,34.7873219,32.117873
1610479024445834800,0,0,2.3208296298980713,22.027000427246094,0.2132398635149002,179.98292541503906,39.30000305175781,34.7873206,32.1178703
1610479025465453300,0,0,2.3208296298980713,22.290000915527344,0.19240573048591614,179.99957275390625,39.30000305175781,34.7873179,32.1178638
1610479026199000000,0,0,2.3208296298980713,19.39699935913086,0.17307810485363007,180.00271606445312,39.30000305175781,34.7873152,32.1178585
1610479026460764200,0,0,2.3208296298980713,19.198999404907227,0.16405890882015228,180.00369262695312,39.30000305175781,34.787314,32.117856
1610479026839000000,0,0,2.3208296298980713,18.5939998626709,0.15588977932929993,180.00473022460938,39.30000305175781,34.7873127,32.1178526
1610479027439000000,0,0,2.3208296298980713,18.02199935913086,0.14820998907089233,180.0049285888672,39.30000305175781,34.7873115,32.117849
1610479028079000000,0,0,2.3208296298980713,17.488000869750977,0.1338564157485962,180.0036163330078,39.30000305175781,34.7873093,32.1178431
1610479028464578300,0,0,2.3208296298980713,17.128000259399414,0.1277320235967636,180.00230407714844,39.30000305175781,34.7873082,32.1178392
1610479029359000000,0,0,2.3208296298980713,16.54800033569336,0.17302030324935913,180.31228637695312,39.30000305175781,34.7873062,32.1178312
1610479029979000000,0,0,2.290804386138916,15.909000396728516,0.2671830356121063,180.9599609375,39.20000076293945,34.7873019,32.1178215
1610479030492555000,0,0,2.290804386138916,15.696999549865723,0.26922938227653503,180.99522399902344,39.20000076293945,34.7872995,32.1178174
1610479031218000000,0,0,2.290804386138916,15.319000244140625,1.0418035984039307,189.2272186279297,39.20000076293945,34.7872949,32.1178085
1610479031462667800,0,0,2.290804386138916,15.15999984741211,1.1397141218185425,190.19381713867188,39.20000076293945,34.7872927,32.1178036
1610479032499000000,0,0,2.290804386138916,14.835000038146973,1.0142441987991333,189.5023956298828,39.20000076293945,34.7872877,32.1177899
1610479033159000000,0,0,2.290804386138916,14.6850004196167,1.253933072090149,186.8053741455078,39.20000076293945,34.7872844,32.117781
1610479033487430400,0,0,2.290804386138916,14.581000328063965,1.2995412349700928,186.0976104736328,39.20000076293945,34.787283,32.1177759
1610479033818000000,0,0,2.290804386138916,14.425000190734863,1.0909757614135742,186.1577606201172,39.20000076293945,34.7872812,32.1177704
1610479034498000000,0,0,2.290804386138916,14.237000465393066,0.9666724801063538,188.86622619628906,39.20000076293945,34.787279,32.1177623
1610479035358000000,0,0,2.290804386138916,14.08899974822998,0.9942675232887268,189.13021850585938,39.20000076293945,34.787275,32.117752
1610479035491401200,0,0,2.290804386138916,14.050000190734863,1.0178804397583008,189.17059326171875,39.20000076293945,34.7872735,32.1177492
