time,relativeAltitude,pressure
1610479013794378500,0,1017.045166015625
1610479013894371300,0.1479663848876953,1017.02734375
1610479013994363400,0.20081138610839844,1017.021240234375
1610479014094354000,0.17438888549804688,1017.024169921875
1610479014194343400,0.1426830291748047,1017.028076171875
1610479014294332700,0.20609664916992188,1017.020263671875
1610479014394321700,0.1796741485595703,1017.023681640625
1610479014494310400,0.15325164794921875,1017.02685546875
1610479014594299000,0.10040664672851562,1017.033203125
1610479014694287000,0.12154388427734375,1017.030517578125
1610479014794275000,0.20609664916992188,1017.02001953125
1610479014894263600,0.1796741485595703,1017.023681640625
1610479014993548000,-0.08455276489257812,1017.05517578125
1610479015093536500,0.1585369110107422,1017.026123046875
1610479015193524700,0.12154388427734375,1017.030517578125
1610479015293513000,0.005283355712890625,1017.044189453125
1610479015393501200,0.03170585632324219,1017.041259765625
1610479015493489400,0.052845001220703125,1017.038818359375
1610479015593477600,0.036991119384765625,1017.041015625
1610479015693465600,0.10569000244140625,1017.0322265625
1610479015793453600,0.08983612060546875,1017.034423828125
1610479015893441800,0.19024276733398438,1017.02197265625
1610479015993429800,0.2272357940673828,1017.017578125
1610479016093418000,0.1585369110107422,1017.026123046875
1610479016193406200,0.1585369110107422,1017.026123046875
1610479016293394700,0.1638202667236328,1017.025146484375
1610479016393383000,0.2430896759033203,1017.015625
1610479016493371100,0.3382110595703125,1017.00439453125
1610479016593359400,0.5284538269042969,1016.9814453125
1610479016693347600,0.4967479705810547,1016.985595703125
1610479016793335800,0.4333324432373047,1016.9931640625
1610479016893323800,0.4386177062988281,1016.9921875
1610479016993311500,0.4174785614013672,1016.994873046875
1610479017093299500,0.42804718017578125,1016.99365234375
1610479017193287400,0.44390106201171875,1016.991943359375
1610479017293275400,0.44390106201171875,1016.991943359375
1610479017393263400,0.41219520568847656,1016.995361328125
1610479017493251300,0.4069099426269531,1016.995849609375
1610479017593239300,0.38048744201660156,1016.99951171875
1610479017693227500,0.38048744201660156,1016.99951171875
1610479017793215500,0.36463356018066406,1017.0009765625
1610479017893203500,0.44390106201171875,1016.991455078125
1610479017993191700,0.44390106201171875,1016.991455078125
1610479018093179400,0.41219520568847656,1016.99560546875
1610479018193167400,0.4227638244628906,1016.994140625
1610479018293155600,0.4227638244628906,1016.994140625
1610479018393143800,0.5178852081298828,1016.98291015625
1610479018493132000,0.5125999450683594,1016.983642578125
1610479018593120300,0.5125999450683594,1016.983642578125
1610479018693108500,0.5390224456787109,1016.980224609375
1610479018793096700,0.5654468536376953,1016.977294921875
1610479018893085000,0.5654468536376953,1016.977294921875
1610479018993073200,0.6077232360839844,1016.971923828125
1610479019093061000,0.5548763275146484,1016.978271484375
1610479019193048800,0.5548763275146484,1016.978271484375
1610479019293036800,0.6235752105712891,1016.97021484375
1610479019393025000,0.5865840911865234,1016.974365234375
1610479019493013200,0.5865840911865234,1016.974365234375
1610479019593001500,0.6235752105712891,1016.969970703125
1610479019692989700,0.6288604736328125,1016.96923828125
1610479019792978000,0.6394290924072266,1016.96826171875
1610479019892966100,0.5971527099609375,1016.97314453125
1610479019992954400,0.5865840911865234,1016.974365234375
1610479020092942600,0.5231704711914062,1016.982421875
1610479020192930600,0.5178852081298828,1016.98291015625
1610479020292918800,0.45975494384765625,1016.989501953125
1610479020392907000,0.47560882568359375,1016.98779296875
1610479020492895200,0.5125999450683594,1016.983154296875
1610479020592883500,0.5020313262939453,1016.984375
1610479020692871700,0.5654468536376953,1016.977294921875
1610479020792860000,0.5654468536376953,1016.976806640625
1610479020892848000,0.5601615905761719,1016.9775390625
1610479020992836400,0.5813007354736328,1016.975341796875
1610479021092824300,0.5971527099609375,1016.973388671875
1610479021192812500,0.5971527099609375,1016.972900390625
1610479021292800500,0.5601615905761719,1016.9775390625
1610479021392788500,0.5337390899658203,1016.981201171875
1610479021492776400,0.5231704711914062,1016.982177734375
1610479021592764700,0.5760154724121094,1016.97607421875
1610479021692753000,0.5284538269042969,1016.981689453125
1610479021792741000,0.5020313262939453,1016.984375
1610479021892729300,0.4703235626220703,1016.988525390625
1610479021992717600,0.39634132385253906,1016.9970703125
1610479022092705800,0.4386177062988281,1016.992431640625
1610479022192694000,0.5125999450683594,1016.983642578125
1610479022292682200,0.47560882568359375,1016.987548828125
1610479022392670200,0.49146270751953125,1016.986083984375
1610479022492658200,0.4967479705810547,1016.9853515625
1610479022592646100,0.5760154724121094,1016.97607421875
1610479022692634400,0.5073165893554688,1016.98388671875
1610479022792622600,0.5760154724121094,1016.9755859375
1610479022892610800,0.6288604736328125,1016.9697265625
1610479022992599000,0.6235752105712891,1016.97021484375
1610479023092587300,0.6235752105712891,1016.97021484375
1610479023192575500,0.5918693542480469,1016.9736328125
1610479023292563700,0.6182918548583984,1016.970947265625
1610479023392552000,0.6182918548583984,1016.970947265625
1610479023492540000,0.6711368560791016,1016.964111328125
1610479023592528100,0.5760154724121094,1016.975830078125
1610479023692516400,0.5760154724121094,1016.975830078125
1610479023792504600,0.6024379730224609,1016.972412109375
1610479023892492800,0.5548763275146484,1016.978271484375
1610479023992481000,0.5548763275146484,1016.978271484375
1610479024092469200,0.5178852081298828,1016.982666015625
1610479024192457500,0.6288604736328125,1016.9697265625
1610479024292445400,0.6288604736328125,1016.9697265625
1610479024392433700,0.6658535003662109,1016.965087890625
1610479024492421600,0.5918693542480469,1016.97412109375
1610479024592409600,0.5918693542480469,1016.97412109375
1610479024692397600,0.6077232360839844,1016.97216796875
1610479024792385800,0.6341457366943359,1016.96875
1610479024892374000,0.6341457366943359,1016.96875
