time,relativeAltitude,pressure
1610458182036774000,0,1014.4157409667969
1610458183038355000,-0.21138572692871094,1014.4407653808594
1610458184040011800,0,1014.4157409667969
1610458185041698800,0.2378082275390625,1014.3866729736328
1610458186043367000,0.30650901794433594,1014.3788909912109
1610458187044967000,0.35407066345214844,1014.3729400634766
1610458187595095000,0.5654563903808594,1014.3472290039062
1610458188596747800,0.6183023452758789,1014.3408966064453
1610458189598434000,0.6552953720092773,1014.3367004394531
1610458190600136000,0.6341562271118164,1014.3395233154297
1610458191601774800,0.6341562271118164,1014.3395233154297
1610458192603437000,0.5760250091552734,1014.3460083007812
1610458193605068800,0.5760250091552734,1014.3460083007812
1610458194606747000,0.6024484634399414,1014.34326171875
1610458195608388900,0.6288719177246094,1014.3397521972656
1610458196610115000,0.8296880722045898,1014.3155670166016
1610458197611579000,0.8455419540405273,1014.3135833740234
1610458198612856800,0.8613958358764648,1014.3115997314453
