time,altitude,speedAccuracy,bearingAccuracy,latitude,longitude,speed,bearing,horizontalAccuracy,verticalAccuracy
1610478808865650200,18.388120651245117,-1,-1,32.11782383080527,34.787183303530284,-1,-1,65,10
1610478815910491000,18.388120651245117,-1,-1,32.11782383080527,34.787183303530284,-1,-1,65,10
1610478815991241000,18.388080596923828,-1,-1,32.11780459154448,34.78720009034604,-1,-1,65,10
1610478816307036000,17.872488021850586,-1,-1,32.11759772893238,34.78713883671369,-1,-1,65,10
1610478816974135000,17.227180606696997,2.6823550256470274,180,32.117413472897255,34.787077227935534,0.03004993498325348,302.39708067111087,48.93498931089146,20.227089928016074
1610478817974145500,19.244227203241536,2.855979480447913,180,32.11748207407456,34.786973672403924,0.3115825057029724,347.15512289353455,66.94491213771428,9.859671907480372
1610478818924153900,19.23165771660821,2.3630463005050584,115.5278635051991,32.11754514464054,34.78706516256701,0.3115825057029724,354.28911018363686,45.117030702844794,8.790222470589004
1610478819874161700,19.213434314011067,1.8836342669736086,87.04481040395312,32.11757441400117,34.78711799009453,0.8778738975524902,2.4484945468755868,33.84464048400331,8.05161528224051
1610478820824170800,19.200752675193428,1.5396374103885981,85.54849789566079,32.117586736224844,34.78715343153272,0.8778738975524902,26.580810985995395,27.3197862781267,7.675180894413216
1610478821774179600,19.194483841254737,1.2792225878027201,58.12584048761205,32.117604647011746,34.78716931726747,0.9516948461532593,23.96639486174301,23.800594267981918,7.087540021509145
1610478822723892500,19.183664121482884,1.0255485814932987,59.784104548913554,32.117631424410725,34.78716769723936,0.9516948461532593,4.459936090129043,20.683900911944257,6.851046818295067
1610478823673899300,19.17627326478003,0.8959217292918465,46.971351172610994,32.11764136306772,34.78718639070689,0.8102256059646606,18.92101691838181,17.65806610612028,6.641189381395166
1610478824623897600,19.166009437647517,0.8325746978592835,33.27174775725543,32.1176548846555,34.78719634664709,0.8102256059646606,22.508333502183245,15.968943455401847,6.507549546872927
1610478825573901800,19.150973515230334,0.8216928591627605,24.042121240309065,32.11767513937996,34.787208198655506,1.0338337421417236,3.8891030884024396,14.589040239037862,6.378239094860845
1610478826523894300,19.142156453038815,0.7229267717534997,26.021077227251293,32.11768533944114,34.78722042134531,0.9868037104606628,9.342837058585781,13.094216817400586,6.048525104383246
1610478827473892000,19.135924941681836,0.3836385267413755,19.731146507984693,32.11770261484297,34.787239641492604,0.9868037104606628,3.489542447916541,11.87536976352236,5.806315792435008
1610478828423879700,19.119838143934963,0.5359957043559347,19.765769875454485,32.11773142178972,34.787258752333905,0.9868037104606628,6.865520651393798,11.062376382918735,5.604361309424001
1610478829373874700,19.119838224723935,0.7186018149707142,19.765769875454122,32.11773981520513,34.7872599397941,0.9868037104606521,6.86552128271981,14.89134638786989,9.092229432409486
1610478830323861500,19.10926261264831,0.7186018149726295,19.84257022453368,32.11776135121129,34.78726795443104,1.0083974599838141,7.164203883317607,14.804980861644117,9.232192317182866
1610478831273857000,19.10277021024376,0.718601814981871,15.996072979239623,32.117785218934415,34.78728088529908,1.1035836935043186,10.815226496763346,14.701396484993115,9.396263868481505
1610478832223526100,19.047309272922575,0.7186018149937735,10.000000000003796,32.11781172292632,34.78728209144169,1.2184644937515057,5.002785152167984,14.58193426746451,9.580606782163807
1610478833173521400,19.013386148028076,0.7186018149938916,11.672663542452417,32.11782961829983,34.78728264541696,1.2184644937515055,346.00615175650483,14.52407205280572,9.668100345983525
1610478834123515100,19.00280883628875,0.7186018149820047,13.20840194292809,32.11784116376689,34.78729290262772,1.1057958602905125,14.487727914741752,14.489828199010734,9.719347306185343
1610478835073500200,18.9886786499992,0.7186018149808432,9.999999999997215,32.11785496514706,34.78729730149171,1.0940164327621313,9.164848339598397,14.442916607219656,9.788921961686976
1610478836023496200,19.11485799215734,0.7186018149659701,9.999999999987345,32.11786954002827,34.78729932931821,0.9321917891502289,6.515952368184936,14.38818656764166,9.869190472872384
1610478837000487400,19.10265959892422,0.7186018149534453,10.000000000000465,32.11788068345001,34.787301838069446,0.7488141655921885,9.037901252273347,14.524404315634866,9.667601179768752
