time,yaw,qx,qz,roll,qw,qy,pitch
1610458250253859300,-1.6634081375995906,-0.06941861685727443,0.7317043480406767,0.661597951554206,-0.554681877198066,-0.390022884920433,-0.5163995495370087
1610458250263872500,-1.6669751168737195,-0.07185513893984319,0.7325600716534769,0.664276063890185,-0.5532979234715494,-0.38994116157519493,-0.5141512975755249
1610458250273886500,-1.672114092786798,-0.07350909485690946,0.7339721442545856,0.662907384522615,-0.5523552698628961,-0.38831052148049183,-0.5107273865762895
1610458250283899400,-1.678899927149209,-0.07434662949936116,0.7359699530596359,0.6575433755074623,-0.5517710456201773,-0.38518783385399724,-0.506281648836405
1610458250293913300,-1.6880441195264193,-0.07517692747154942,0.7386994093791784,0.6493702118063048,-0.5511781906134477,-0.3806236434963112,-0.500040585770351
1610458250303927300,-1.6992442845318363,-0.07679846135671571,0.7419857850722095,0.6410800584290063,-0.5500819067888781,-0.37545844989216565,-0.49232810822814954
1610458250313940200,-1.710598490248343,-0.07939833132074862,0.745236503263071,0.6346556748705725,-0.548703053544215,-0.37046381805781364,-0.48367313709573057
1610458250323954400,-1.7196503551524593,-0.08270296110503714,0.7477166708857778,0.6319783232368721,-0.5473215498055475,-0.36676856676198266,-0.4756852389373008
1610458250333967400,-1.7259409744052239,-0.08624881936101865,0.749296129207254,0.633395623870198,-0.5457704897286237,-0.3650356855279141,-0.4700103707817072
1610458250343981300,-1.7308228725664248,-0.08963052309701919,0.7504088355713691,0.6372650495424265,-0.543828109337959,-0.364833911144049,-0.4668347501889595
1610458250353994500,-1.7360260796676192,-0.0923692271086787,0.7516702363479487,0.6396618979573815,-0.5419476157769607,-0.36435207361705935,-0.46410947553687054
1610458250364008400,-1.742009205644145,-0.09401899504692704,0.7533314410389483,0.6372780335331586,-0.5409672192402056,-0.36194830960760455,-0.4596245967863952
1610458250374021400,-1.7488961860116528,-0.09507948766267776,0.7553795881584435,0.6312634414919504,-0.5406462050527138,-0.35785909017862366,-0.45318380859473956
