time,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1610478800478000000,0,0,2.4618566036224365,26.732999801635742,0,0,39.400001525878906,34.7872786,32.117813
1610478802184276200,180,0.3661026358604431,2.4618566036224365,21.365999221801758,0.26164138317108154,294.7091979980469,39.400001525878906,34.7874591,32.1178423
1610478803214793700,180,0.41725045442581177,2.4618566036224365,19.57699966430664,0.31858789920806885,298.4997863769531,39.400001525878906,34.7874333,32.1178555
1610478804204052000,180,0.5639367699623108,2.4618566036224365,17.121999740600586,0.5084470510482788,294.8460693359375,39.400001525878906,34.7874086,32.1178619
1610478805230554400,180,0.41022250056266785,2.4618566036224365,15.840999603271484,0.41235050559043884,299.7734375,39.400001525878906,34.7873924,32.1178642
1610478806203400700,0,0.4182751476764679,2.4618566036224365,14.222000122070312,0.3195393681526184,309.64373779296875,39.400001525878906,34.7873802,32.1178695
1610478807194266400,0,0.40625375509262085,2.4618566036224365,14.545000076293945,0.32733801007270813,309.5249328613281,39.400001525878906,34.787363,32.117877
1610478808451638000,0,0.3138521611690521,2.4618566036224365,14.180999755859375,0.3366394340991974,308.2393798828125,39.400001525878906,34.7873428,32.1178795
1610478808545000000,0,0,1.6640187501907349,16.631999969482422,0.19422605633735657,346.928955078125,39.400001525878906,34.7873456,32.1178786
1610478809544000000,0,0,1.6640187501907349,21.56800079345703,0.17214636504650116,353.1153564453125,39.400001525878906,34.7873447,32.1178777
1610478810404000000,0,0,1.6640187501907349,26.07200050354004,0.1528305858373642,353.9107971191406,39.400001525878906,34.787343,32.117876
1610478811461633500,0,0,1.6640187501907349,29.47100067138672,0.11176448315382004,355.7260437011719,39.400001525878906,34.7873393,32.1178718
1610478812044000000,0,0,1.6640187501907349,30.190000534057617,0.09146381914615631,356.46673583984375,39.400001525878906,34.7873357,32.1178684
1610478812904000000,0,0,1.6640187501907349,31.315000534057617,0.07499825954437256,357.284912109375,39.400001525878906,34.7873306,32.1178644
1610478813284000000,0,0,1.6640187501907349,31.746999740600586,0.06806022673845291,358.3448181152344,39.400001525878906,34.787328,32.1178621
1610478814084000000,0,0,1.6640187501907349,29.77899932861328,0.05648966506123543,359.7071838378906,39.400001525878906,34.787323,32.1178584
1610478814484000000,0,0,1.6640187501907349,27.986000061035156,0.051327984780073166,359.98883056640625,39.400001525878906,34.7873205,32.1178563
1610478814916000000,0,0,2.1651265621185303,25.68400001525879,0.042509716004133224,359.9991149902344,39.400001525878906,34.787316,32.1178525
1610478815480708400,0,0,2.1651265621185303,23.118999481201172,0.03136533126235008,359.9460754394531,39.400001525878906,34.7873044,32.1178388
1610478816488000000,0,0,2.1651265621185303,20.525999069213867,0.018242839723825455,358.916259765625,39.400001525878906,34.7872921,32.1178237
1610478816863000000,0,0,2.1651265621185303,19.02400016784668,0.008961888961493969,355.96142578125,39.400001525878906,34.7872839,32.1178141
1610478817476388900,0,0,2.1651265621185303,17.672000885009766,0.00475359009578824,349.7409973144531,39.400001525878906,34.7872801,32.1178092
1610478818063000000,0,0,2.1651265621185303,16.93199920654297,0.0017261292086914182,218.13868713378906,39.400001525878906,34.787274,32.1178012
1610478818479038200,0,0,2.1651265621185303,16.44300079345703,0.0041681197471916676,195.40106201171875,39.400001525878906,34.787271,32.1177969
1610478819283000000,0,0,2.1651265621185303,15.593999862670898,0.00829417072236538,188.248291015625,39.400001525878906,34.7872655,32.1177887
1610478820103000000,0,0,2.1651265621185303,14.48799991607666,0.011321410536766052,186.1896209716797,39.400001525878906,34.7872609,32.1177818
1610478820503000000,0,0,2.1651265621185303,14.1899995803833,0.013047839514911175,185.5287628173828,39.400001525878906,34.7872585,32.1177776
1610478821323000000,0,0,2.1651265621185303,14.229000091552734,0.015755468979477882,184.3412322998047,39.400001525878906,34.787255,32.1177706
1610478821465781500,0,0,3.7789902687072754,14.107000350952148,0.021572265774011612,183.41220092773438,40.60000228881836,34.7872523,32.1177608
1610478822563000000,0,0,3.7789902687072754,13.937999725341797,0.02968769334256649,182.3828125,40.60000228881836,34.7872497,32.1177486
1610478822983000000,0,0,3.7789902687072754,13.71399974822998,0.032654985785484314,181.57192993164062,40.60000228881836,34.7872479,32.1177393
1610478823478075400,0,0,3.7789902687072754,13.628999710083008,0.034320224076509476,181.38331604003906,40.60000228881836,34.7872468,32.1177339
1610478823883000000,0,0,3.7789902687072754,13.480999946594238,0.03558338060975075,181.33937072753906,40.60000228881836,34.7872455,32.1177283
1610478824501677300,0,0,3.7789902687072754,13.159000396728516,0.035988178104162216,181.2473602294922,40.60000228881836,34.7872432,32.1177198
1610478825483563000,0,0,3.7789902687072754,12.935999870300293,0.0373956672847271,180.83216857910156,40.60000228881836,34.7872417,32.1177151
1610478826302000000,0,0,3.7789902687072754,12.814000129699707,0.03945539891719818,180.01235961914062,40.60000228881836,34.7872407,32.1177101
1610478827489726700,0,0,3.7789902687072754,12.708999633789062,0.04014839977025986,180,40.60000228881836,34.7872392,32.1177003
1610478828503008500,0,0,3.3160183429718018,12.729000091552734,0.04170331358909607,179.99774169921875,40.10000228881836,34.7872423,32.117692
1610478829481787600,0,0,3.3160183429718018,12.579000473022461,0.04023801535367966,179.9274139404297,40.10000228881836,34.7872446,32.1176903
