time,z,y,x
1610478754027432400,-39.540000915527344,19.020000457763672,-4.259999752044678
1610478754037431600,-39.119998931884766,19.559999465942383,-4.199999809265137
1610478754047430100,-38.87999725341797,19.799999237060547,-4.679999828338623
1610478754057429200,-38.39999771118164,20.399999618530273,-4.440000057220459
1610478754067428600,-37.619998931884766,20.520000457763672,-4.319999694824219
1610478754077428000,-37.13999938964844,20.34000015258789,-4.139999866485596
1610478754087427600,-36.540000915527344,19.799999237060547,-4.139999866485596
1610478754097426700,-35.7599983215332,19.139999389648438,-3.5999999046325684
1610478754107426300,-35.279998779296875,18.479999542236328,-3.5999999046325684
1610478754117425400,-34.439998626708984,18.35999870300293,-3.359999895095825
1610478754127424500,-34.55999755859375,18.479999542236328,-2.879999876022339
1610478754137423600,-34.91999816894531,18.479999542236328,-3.299999952316284
1610478754147422700,-34.68000030517578,19.31999969482422,-3.6599998474121094
1610478754157421800,-35.040000915527344,19.31999969482422,-3.8399999141693115
1610478754167421000,-34.86000061035156,19.739999771118164,-4.199999809265137
1610478754177419800,-34.439998626708984,20.279998779296875,-4.139999866485596
1610478754187419000,-34.619998931884766,20.69999885559082,-3.5999999046325684
1610478754197418000,-34.439998626708984,20.760000228881836,-3.5999999046325684
1610478754207416800,-34.619998931884766,21.059999465942383,-2.93999981880188
1610478754217415700,-34.5,20.939998626708984,-3.119999885559082
1610478754227414800,-34.13999938964844,20.939998626708984,-3.179999828338623
1610478754237413600,-33.779998779296875,21.35999870300293,-2.879999876022339
1610478754247412500,-33.540000915527344,21.239999771118164,-3.179999828338623
1610478754257411600,-33.29999923706055,21.719999313354492,-2.819999933242798
1610478754267410400,-33.41999816894531,21.53999900817871,-3.359999895095825
1610478754277409300,-33.23999786376953,21.299999237060547,-3.179999828338623
1610478754287408000,-32.880001068115234,21.119998931884766,-3.059999942779541
1610478754297407000,-33.18000030517578,20.639999389648438,-3.299999952316284
1610478754307406000,-33.29999923706055,19.85999870300293,-3.179999828338623
1610478754317405000,-34.380001068115234,19.3799991607666,-3.6599998474121094
1610478754327403800,-34.619998931884766,18.84000015258789,-3.7200000286102295
1610478754337402600,-35.279998779296875,18.299999237060547,-3.7200000286102295
1610478754347401500,-35.939998626708984,18.239999771118164,-3.7799999713897705
