time,qz,qy,qx,qw,roll,pitch,yaw
1610478753857446700,-0.5368310213088989,-0.11323700100183487,0.11679200083017349,0.8278570175170898,-0.06546924263238907,-0.3204065263271332,1.139996886253357
1610478753867446500,-0.5535879731178284,-0.10727600008249283,0.12490499764680862,0.8163509964942932,-0.03895117715001106,-0.3285871148109436,1.1853262186050415
1610478753877446100,-0.5523120164871216,-0.10143399983644485,0.1309960037469864,0.8170070052146912,-0.022261889651417732,-0.33217060565948486,1.185164213180542
1610478753887445800,-0.55308997631073,-0.10008999705314636,0.13077600300312042,0.816681981086731,-0.019898418337106705,-0.33029526472091675,1.1872562170028687
1610478753897445000,-0.5538600087165833,-0.09895899891853333,0.13048599660396576,0.8163440227508545,-0.01799037866294384,-0.3285403549671173,1.1892669200897217
1610478753907444500,-0.5546020269393921,-0.09801600128412247,0.13024300336837769,0.8159930109977722,-0.01636282540857792,-0.3270750641822815,1.191193699836731
1610478753917443800,-0.5554400086402893,-0.09708300232887268,0.13021500408649445,0.8155390024185181,-0.01445861253887415,-0.32598111033439636,1.193438172340393
1610478753927443500,-0.5562400221824646,-0.09608499705791473,0.13042299449443817,0.8150789737701416,-0.012179405428469181,-0.32520464062690735,1.195683479309082
1610478753937442800,-0.5568609833717346,-0.0949070006608963,0.13089999556541443,0.8147159814834595,-0.009346737526357174,-0.32466641068458557,1.1976042985916138
1610478753947442400,-0.5574129819869995,-0.09379500150680542,0.13139699399471283,0.8143870234489441,-0.006631670519709587,-0.3242322504520416,1.1993498802185059
1610478753957441800,-0.558089017868042,-0.09290199726819992,0.1316560059785843,0.8139849901199341,-0.004525068216025829,-0.3236479163169861,1.2012872695922852
1610478753967441200,-0.5589830279350281,-0.09206300228834152,0.13172100484371185,0.8134559988975525,-0.002655968302860856,-0.3227985203266144,1.2036936283111572
1610478753977440500,-0.5600069761276245,-0.09092599898576736,0.13179099559783936,0.8128679990768433,-0.00022546645777765661,-0.3216114044189453,1.2064738273620605
1610478753987439900,-0.5611119866371155,-0.08951199799776077,0.131865993142128,0.812250018119812,0.002708519110456109,-0.32010775804519653,1.2095006704330444
1610478753997439000,-0.5622929930686951,-0.0880730003118515,0.13167400658130646,0.8116220235824585,0.005384985823184252,-0.318123459815979,1.2126193046569824
1610478754007438300,-0.5632529854774475,-0.08739399909973145,0.1305759996175766,0.8112069964408875,0.0055808997713029385,-0.3155066967010498,1.2147198915481567
1610478754017437400,-0.5639240145683289,-0.08679600059986115,0.12842699885368347,0.8111479878425598,0.004241114016622305,-0.311240017414093,1.2156814336776733
1610478754027436500,-0.564287006855011,-0.08607300370931625,0.12533900141716003,0.811456024646759,0.0018510130466893315,-0.3052733838558197,1.2155487537384033
1610478754037435600,-0.5642060041427612,-0.08528999984264374,0.12140300124883652,0.812192976474762,-0.0016227108426392078,-0.2978312075138092,1.214034914970398
1610478754047434800,-0.5638200044631958,-0.0845469981431961,0.1168920025229454,0.8131999969482422,-0.005942413583397865,-0.28947773575782776,1.2116105556488037
1610478754057434000,-0.5633140206336975,-0.0840739980340004,0.11192300170660019,0.8142970204353333,-0.011267962865531445,-0.2806676924228668,1.2087808847427368
1610478754067433200,-0.5628100037574768,-0.08391200006008148,0.10673099756240845,0.8153589963912964,-0.0173356793820858,-0.2718367576599121,1.2059459686279297
1610478754077432600,-0.5622910261154175,-0.08384300023317337,0.10172300040721893,0.8163639903068542,-0.023302756249904633,-0.2634098529815674,1.2032166719436646
1610478754087431700,-0.56181401014328,-0.08346600085496902,0.0972760021686554,0.8172730207443237,-0.028041262179613113,-0.2555595636367798,1.2008694410324097
1610478754097431000,-0.561424970626831,-0.08282600343227386,0.09352900087833405,0.818041980266571,-0.031463347375392914,-0.24857443571090698,1.1990160942077637
1610478754107430100,-0.5610790252685547,-0.08199000358581543,0.09058299660682678,0.8186950087547302,-0.033591799437999725,-0.24270109832286835,1.1975312232971191
1610478754117429500,-0.5607119798660278,-0.08099900186061859,0.08835799992084503,0.8192880153656006,-0.03461757302284241,-0.23785187304019928,1.196205973625183
1610478754127428600,-0.5602570176124573,-0.08002600073814392,0.08666100353002548,0.8198760151863098,-0.035080164670944214,-0.23389972746372223,1.194796085357666
1610478754137427700,-0.5596789717674255,-0.07904399931430817,0.08525999635457993,0.8205119967460632,-0.03521448373794556,-0.23042592406272888,1.1931575536727905
1610478754147426800,-0.5589759945869446,-0.07798799872398376,0.08396299928426743,0.8212260007858276,-0.03513360396027565,-0.2270374894142151,1.1912485361099243
1610478754157426000,-0.5581679940223694,-0.07689999788999557,0.08258099853992462,0.822018027305603,-0.03511849418282509,-0.2234676331281662,1.1890723705291748
1610478754167425000,-0.5572559833526611,-0.07588600367307663,0.08109600096940994,0.8228780031204224,-0.035365473479032516,-0.2198057919740677,1.1866189241409302
1610478754177424100,-0.5563399791717529,-0.07499299943447113,0.0795229971408844,0.8237339854240417,-0.035907890647649765,-0.21613360941410065,1.184135913848877
1610478754187423200,-0.5555530190467834,-0.07398500293493271,0.07815700024366379,0.8244860172271729,-0.03597670793533325,-0.21268370747566223,1.182031512260437
1610478754197422000,-0.5550249814987183,-0.07245100289583206,0.0773639976978302,0.82505202293396,-0.03443417325615883,-0.20961453020572662,1.1807321310043335
1610478754207421200,-0.5547459721565247,-0.07014100253582001,0.07757999747991562,0.825419008731842,-0.030372364446520805,-0.20737606287002563,1.18031644821167
1610478754217420300,-0.5546209812164307,-0.06751599907875061,0.07838799804449081,0.8256459832191467,-0.02506885677576065,-0.20578233897686005,1.1804262399673462
1610478754227419100,-0.5548250079154968,-0.06521700322628021,0.07925800234079361,0.8256099820137024,-0.02016109600663185,-0.20466631650924683,1.1813242435455322
1610478754237418000,-0.5554199814796448,-0.06338000297546387,0.08015599846839905,0.8252670168876648,-0.01590113155543804,-0.2041197270154953,1.1831448078155518
1610478754247417000,-0.5562350153923035,-0.06191999837756157,0.08135899901390076,0.8247110247612,-0.011870389804244041,-0.2045018970966339,1.1855388879776
1610478754257416000,-0.5569980144500732,-0.06091799959540367,0.08321099728345871,0.824084997177124,-0.007873818278312683,-0.20647215843200684,1.1879159212112427
