time,relativeAltitude,pressure
1610478706790678300,0,1017.092041015625
1610478706890666200,-0.04227447509765625,1017.097412109375
1610478706990656800,0,1017.092041015625
1610478707090645800,-0.09511947631835938,1017.10400390625
1610478707190634500,-0.04755973815917969,1017.098388671875
1610478707290622700,-0.04227447509765625,1017.09716796875
1610478707390611200,-0.005283355712890625,1017.093017578125
1610478707490599400,-0.026422500610351562,1017.095458984375
1610478707590587400,0.0158538818359375,1017.09033203125
1610478707690575000,-0.06869888305664062,1017.1005859375
1610478707790563000,-0.052845001220703125,1017.0986328125
1610478707890550800,-0.015851974487304688,1017.09423828125
1610478707990220300,-0.08983612060546875,1017.10302734375
1610478708090208500,-0.026422500610351562,1017.09521484375
1610478708190196500,-0.06341171264648438,1017.10009765625
1610478708290184400,-0.08455276489257812,1017.1025390625
1610478708390172400,-0.10040664672851562,1017.1044921875
1610478708490160400,-0.015851974487304688,1017.09423828125
1610478708590148400,-0.06869888305664062,1017.100341796875
1610478708690136000,-0.10569000244140625,1017.105224609375
1610478708790124000,-0.07926559448242188,1017.10205078125
1610478708890112000,0.010570526123046875,1017.09130859375
1610478708990099700,0.031707763671875,1017.088623046875
1610478709090088000,-0.026422500610351562,1017.095703125
1610478709190076200,-0.07926559448242188,1017.101806640625
1610478709290064100,-0.015851974487304688,1017.094482421875
1610478709390052400,0,1017.092041015625
1610478709490040600,-0.015851974487304688,1017.09423828125
1610478709590028500,-0.05812835693359375,1017.099365234375
1610478709690016500,-0.015851974487304688,1017.09423828125
1610478709790004700,-0.08455276489257812,1017.102294921875
1610478709889992700,-0.07926559448242188,1017.101806640625
1610478709989980400,-0.09511947631835938,1017.10400390625
1610478710089968400,0,1017.092529296875
1610478710189956400,-0.021137237548828125,1017.0947265625
1610478710289944300,-0.07398223876953125,1017.101318359375
1610478710389932300,-0.005283355712890625,1017.0927734375
1610478710489920300,-0.06341171264648438,1017.099853515625
1610478710589908200,-0.06341171264648438,1017.099853515625
1610478710689896400,0,1017.092529296875
1610478710789884400,0.03699302673339844,1017.087890625
1610478710889872400,0.03699302673339844,1017.087890625
1610478710989860400,0,1017.092041015625
1610478711089848300,-0.04755973815917969,1017.09814453125
1610478711189836300,-0.04755973815917969,1017.09814453125
1610478711289824500,0.021139144897460938,1017.089599609375
1610478711389812500,0.0475616455078125,1017.0869140625
1610478711489800700,0.0475616455078125,1017.0869140625
1610478711589789000,-0.005283355712890625,1017.093017578125
1610478711689777200,-0.10569000244140625,1017.105224609375
1610478711789765400,-0.10569000244140625,1017.105224609375
1610478711889753300,-0.052845001220703125,1017.098876953125
1610478711989741600,-0.04227447509765625,1017.09765625
1610478712089729500,-0.04227447509765625,1017.09765625
1610478712189717200,-0.13211441040039062,1017.108154296875
1610478712289705500,-0.06869888305664062,1017.100341796875
1610478712389693400,-0.06869888305664062,1017.100341796875
1610478712489681400,-0.10569000244140625,1017.10498046875
1610478712589669400,-0.08455276489257812,1017.102294921875
1610478712689657300,-0.08455276489257812,1017.102294921875
1610478712789645300,0.0158538818359375,1017.090576171875
1610478712889633300,0.0158538818359375,1017.090087890625
1610478712989621200,-0.005283355712890625,1017.0927734375
1610478713089609200,0.031707763671875,1017.088623046875
1610478713189597000,0.07398414611816406,1017.08349609375
1610478713289585000,0.10569190979003906,1017.079833984375
1610478713389573000,0.20081329345703125,1017.068359375
1610478713489561300,0.1585369110107422,1017.073486328125
1610478713589549600,0.16910552978515625,1017.072021484375
1610478713689537800,0.08455276489257812,1017.08203125
1610478713789526000,0.08983802795410156,1017.08154296875
1610478713889514200,0.06341552734375,1017.0849609375
1610478713989502200,0.1109771728515625,1017.07861328125
1610478714089490400,0.16382217407226562,1017.072265625
1610478714189478700,0.12154579162597656,1017.077392578125
1610478714289466600,0.0158538818359375,1017.090576171875
1610478714389454300,0.031707763671875,1017.08837890625
1610478714489442600,0.05284690856933594,1017.0859375
1610478714589430800,0.14796829223632812,1017.074462890625
1610478714689419000,0.2060985565185547,1017.067138671875
1610478714789407200,0.17967605590820312,1017.07080078125
1610478714889395500,0.17967605590820312,1017.07080078125
1610478714989383700,0.095123291015625,1017.08056640625
1610478715089372000,0.1426830291748047,1017.074951171875
1610478715189360000,0.12154579162597656,1017.07763671875
1610478715289348400,0.095123291015625,1017.0810546875
1610478715389336300,0.03699302673339844,1017.087646484375
1610478715489324500,0,1017.092041015625
1610478715589312800,0.031707763671875,1017.088134765625
1610478715689301000,0.05813026428222656,1017.085205078125
1610478715789289200,0.0792694091796875,1017.082763671875
1610478715889277400,0.10040664672851562,1017.080322265625
1610478715989265700,0.095123291015625,1017.080810546875
1610478716089254000,0.095123291015625,1017.080810546875
1610478716189242000,0.13211441040039062,1017.076416015625
1610478716289230300,0.12154579162597656,1017.07763671875
1610478716389218300,0.08455276489257812,1017.081787109375
1610478716489206000,0.0792694091796875,1017.08251953125
1610478716589194200,0.0792694091796875,1017.08251953125
1610478716689182200,0.05284690856933594,1017.085693359375
1610478716789170400,0.026424407958984375,1017.08935546875
1610478716889158700,0.026424407958984375,1017.08935546875
1610478716989147000,0.026424407958984375,1017.0888671875
1610478717089135000,0.0792694091796875,1017.082763671875
1610478717189123300,0.0792694091796875,1017.082763671875
1610478717289111600,0.11626052856445312,1017.078369140625
1610478717389099500,0.06870079040527344,1017.083984375
1610478717489087500,0.06870079040527344,1017.083984375
1610478717589075200,0.06870079040527344,1017.083740234375
1610478717689063200,0.0475616455078125,1017.0869140625
1610478717789051400,0.0475616455078125,1017.0869140625
1610478717889039400,0.0792694091796875,1017.0830078125
