time,z,y,x
1610478706799378400,-0.4123077392578125,0.8429408073425293,0.48052436113357544
1610478706809378300,-0.4098196029663086,0.835850715637207,0.4715602695941925
1610478706819377400,-0.39356327056884766,0.7981410026550293,0.6206997036933899
1610478706829376800,-0.3894948959350586,0.7933406829833984,0.6998793482780457
1610478706839375600,-0.39356136322021484,0.8085231781005859,0.742205023765564
1610478706849374500,-0.3975543975830078,0.8249037265777588,0.7912297248840332
1610478706859373600,-0.40244293212890625,0.8442723751068115,0.838130533695221
1610478706869372400,-0.4084300994873047,0.8666379451751709,0.8793139457702637
1610478706879371000,-0.4147214889526367,0.8895933628082275,0.9146029949188232
1610478706889369900,-0.4193229675292969,0.9069559574127197,0.9417669773101807
1610478706899368700,-0.4221525192260742,0.9179048538208008,0.9590957164764404
1610478706909367600,-0.42429065704345703,0.9258041381835938,0.9695769548416138
1610478706919366400,-0.4248523712158203,0.9290785789489746,0.9789912700653076
1610478706929365200,-0.4219779968261719,0.9236409664154053,0.9938713312149048
1610478706939363800,-0.4150562286376953,0.9087731838226318,1.018859624862671
1610478706949363000,-0.4041433334350586,0.8845901489257812,1.051832675933838
1610478706959361800,-0.3905220031738281,0.8544027805328369,1.0893551111221313
1610478706969361000,-0.37565135955810547,0.8221611976623535,1.1297292709350586
1610478706979359700,-0.36076831817626953,0.7905533313751221,1.169257640838623
1610478706989358800,-0.34697628021240234,0.7610912322998047,1.2021329402923584
1610478706999358000,-0.3352069854736328,0.7343065738677979,1.2213425636291504
1610478707009356800,-0.3252096176147461,0.7079503536224365,1.2215733528137207
1610478707019356000,-0.31677722930908203,0.6812045574188232,1.2017418146133423
1610478707029354800,-0.30782318115234375,0.6520779132843018,1.1757608652114868
1610478707039353900,-0.2965116500854492,0.6175117492675781,1.1504586935043335
1610478707049352700,-0.28194236755371094,0.576779842376709,1.1325459480285645
1610478707059351800,-0.2646923065185547,0.5315518379211426,1.1225554943084717
1610478707069350700,-0.24588489532470703,0.48459935188293457,1.1198656558990479
1610478707079349500,-0.2274942398071289,0.4398066997528076,1.1196010112762451
1610478707089348600,-0.20884418487548828,0.393261194229126,1.1101192235946655
1610478707099347500,-0.1908740997314453,0.35137486457824707,1.1134237051010132
1610478707109346300,-0.1765737533569336,0.32102417945861816,1.1297727823257446
1610478707119345200,-0.16492271423339844,0.2972266674041748,1.1465388536453247
1610478707129344000,-0.15594196319580078,0.2794179916381836,1.161289930343628
1610478707139342800,-0.14914512634277344,0.2667539119720459,1.1759986877441406
1610478707149342000,-0.14298534393310547,0.25523924827575684,1.1887000799179077
1610478707159340800,-0.1375598907470703,0.24421072006225586,1.1952080726623535
1610478707169339600,-0.1332530975341797,0.23342466354370117,1.1902225017547607
1610478707179338500,-0.13071727752685547,0.22357749938964844,1.169579029083252
1610478707189337300,1.7475166320800781,-0.03197622299194336,1.58152174949646
1610478707199336200,1.7472543716430664,-0.03821063041687012,1.5441431999206543
1610478707209335000,1.746443748474121,-0.041953086853027344,1.5121054649353027
1610478707219334000,-0.4725074768066406,-1.0709891319274902,0.8125605583190918
1610478707229332700,0.0057392120361328125,-1.176928997039795,0.7129427194595337
1610478707239331800,0.36100196838378906,-1.266434669494629,0.544074535369873
1610478707249330400,0.7137184143066406,-1.2934656143188477,0.3667307496070862
1610478707259329300,0.7362546920776367,-1.2810218334197998,0.2079436480998993
1610478707269328100,0.565373420715332,-1.241478681564331,0.17663758993148804
1610478707279326700,0.29815196990966797,-1.3475737571716309,0.30506911873817444
1610478707289325600,0.24217700958251953,-1.1955442428588867,0.15781062841415405
1610478707299324200,0.1687612533569336,-1.0630805492401123,0.08710959553718567
1610478707309323000,0.1689443588256836,-0.831078052520752,0.18009468913078308
1610478707319321600,0.14017105102539062,-0.7351746559143066,0.229684516787529
1610478707329320400,0.016167640686035156,-0.6931498050689697,0.2394103705883026
1610478707339319000,-0.053917884826660156,-0.6872081756591797,0.19702261686325073
1610478707349318000,-0.1393575668334961,-0.6839005947113037,0.2257891148328781
