time,relativeAltitude,pressure
1610458300099655000,0,1014.2797088623047
1610458301101276000,-1.0146512985229492,1014.4013977050781
1610458302102946000,-1.876047134399414,1014.5049285888672
1610458303104608000,-1.876047134399414,1014.5049285888672
1610458304106203000,-1.1203441619873047,1014.4143676757812
1610458305107901000,-1.1203441619873047,1014.4143676757812
1610458305657793000,-1.2841672897338867,1014.4336700439453
1610458306659229000,-1.4109992980957031,1014.449462890625
1610458307661008000,-1.2841672897338867,1014.4336700439453
1610458308662602000,-1.3105907440185547,1014.437255859375
1610458309664227000,-1.2841672897338867,1014.4338226318359
1610458310665797000,-1.2841672897338867,1014.4338226318359
1610458311667466000,-1.1467666625976562,1014.4173431396484
1610458312669090000,-1.1467666625976562,1014.4173431396484
1610458313671189000,-1.1467666625976562,1014.4173431396484
1610458314672495900,-1.2577447891235352,1014.4304656982422
1610458315673780000,-1.1309127807617188,1014.4153594970703
1610458316675128000,-0.9512348175048828,1014.3939971923828
1610458317676509000,-0.9459505081176758,1014.393310546875
