time,relativeAltitude,pressure
1610458368965251000,0,1014.2378234863281
1610458369966553000,-0.16910839080810547,1014.2578125
1610458370968009000,-0.3329324722290039,1014.2777252197266
1610458371969110000,-0.5178947448730469,1014.2996978759766
1610458372970546000,-0.5390338897705078,1014.3025207519531
1610458373971718100,-0.5390338897705078,1014.3025207519531
1610458374521977900,-0.7028570175170898,1014.3220520019531
1610458375523172900,-0.7345647811889648,1014.3260192871094
1610458376524482000,-0.7345647811889648,1014.3260192871094
1610458377525841000,-0.7715578079223633,1014.3300628662109
1610458378527117000,-0.7715578079223633,1014.3300628662109
1610458379528461800,-0.7504186630249023,1014.3275451660156
1610458380529780000,-0.7504186630249023,1014.3275451660156
1610458381531176000,-0.7609882354736328,1014.3289184570312
1610458382532470000,-0.7715578079223633,1014.3302917480469
1610458383533752800,-0.8244037628173828,1014.3368530273438
