time,z,y,x
1610458369552987400,0.05401057004928589,0.09830743074417114,-0.2167998105287552
1610458369563000300,0.06657081842422485,0.029074350371956825,-0.11925332248210907
1610458369573012200,0.07433739304542542,0.029297256842255592,-0.06129467859864235
1610458369583025400,0.06615133583545685,0.07206019759178162,-0.061467479914426804
1610458369593038300,0.0404030978679657,0.11639570444822311,-0.09667553007602692
1610458369603051500,0.026844043284654617,0.13132314383983612,-0.14145660400390625
1610458369613064200,0.023818692192435265,0.10020569711923599,-0.1550254076719284
1610458369623077400,0.03612609952688217,0.07920544594526291,-0.11920786648988724
1610458369633089300,0.050580672919750214,0.08506812900304794,-0.08078377693891525
1610458369643101200,0.06173058971762657,0.10757088661193848,-0.06439454853534698
1610458369653114400,0.05606258660554886,0.14019036293029785,-0.061204344034194946
1610458369663127300,0.05422503873705864,0.15207521617412567,-0.055281512439250946
1610458369673140200,0.05452917143702507,0.1188376396894455,-0.03549209609627724
1610458369683153400,0.05956454202532768,0.04786963760852814,-0.02617473527789116
1610458369693166300,0.0633358433842659,0.007352037355303764,-0.04587733373045921
1610458369703178500,0.06709898263216019,0.0013510552234947681,-0.05346612632274628
1610458369713191200,0.07365408539772034,0.008013751357793808,-0.025537027046084404
1610458369723204400,0.08342374861240387,0.04043656587600708,0.014205701649188995
1610458369733217300,0.09494911134243011,0.06425826996564865,0.043444812297821045
1610458369743230500,0.10234195739030838,0.05139528959989548,0.07909560203552246
1610458369753243400,0.09410266578197479,0.01508734654635191,0.12319861352443695
1610458369763256300,0.08570519834756851,-0.01293131336569786,0.16772253811359406
1610458369773268200,0.06143554672598839,-0.01097708661109209,0.2171074002981186
1610458369783281400,0.03955274075269699,-0.004973629489541054,0.2696905732154846
1610458369793294300,0.025781534612178802,-0.022569667547941208,0.31228142976760864
1610458369803307300,0.004328952170908451,-0.04839109256863594,0.32628586888313293
1610458369813320400,-0.010304052382707596,-0.048724520951509476,0.32654500007629395
1610458369823333400,-0.004150019958615303,-0.04225197434425354,0.3146984577178955
1610458369833345500,0.0013201130786910653,-0.020743219181895256,0.3017382025718689
1610458369843358200,0.004666456952691078,0.019723940640687943,0.2984448969364166
1610458369853371400,-0.0036308879498392344,0.04322660341858864,0.30232617259025574
1610458369863384300,-0.010660066269338131,0.04733934998512268,0.3239462971687317
1610458369873397200,-0.01694805547595024,0.043707333505153656,0.374727725982666
1610458369883410200,-0.00618109991773963,0.04942881315946579,0.41481274366378784
1610458369893422300,0.010144343599677086,0.0435141958296299,0.35436537861824036
1610458369903435300,0.008505228906869888,0.025238201022148132,0.26824238896369934
1610458369913448400,-0.0028566145338118076,0.013717368245124817,0.2113034874200821
1610458369923461400,-0.02334677055478096,0.008931186981499195,0.19684340059757233
1610458369933474300,-0.05660992115736008,0.015480966307222843,0.2169175148010254
1610458369943487500,-0.09083936363458633,0.021314937621355057,0.21685326099395752
1610458369953500200,-0.12287239730358124,0.043719582259655,0.18554194271564484
1610458369963512300,-0.12119272351264954,0.06385179609060287,0.15368877351284027
1610458369973525200,-0.1092713475227356,-0.005039651412516832,0.18759827315807343
1610458369983538400,-0.10087961703538895,-0.0683111622929573,0.2373172789812088
1610458369993551400,-0.09720897674560547,-0.07928258925676346,0.23454546928405762
1610458370003564300,-0.10109318047761917,-0.0802387148141861,0.1938936859369278
1610458370013577200,-0.09141631424427032,-0.08054523915052414,0.1430550068616867
1610458370023590400,-0.06640069931745529,-0.07385163009166718,0.09911277145147324
1610458370033602300,-0.04027136415243149,-0.08118598163127899,0.07357731461524963
1610458370043615200,-0.01036044955253601,-0.0744192898273468,0.08312427997589111
1610458370053628400,0.002888243645429611,-0.08518192172050476,0.1148715615272522
