time,altitude,speedAccuracy,bearingAccuracy,latitude,longitude,speed,bearing,horizontalAccuracy,verticalAccuracy
1610478582091543000,20.868501663208008,-1,-1,32.117859819630944,34.78712441032815,-1,-1,65,30.498258590698242
1610478591091543000,20.868501663208008,-1,-1,32.117859819630944,34.78712441032815,-1,-1,65,30.498258590698242
1610478638717362000,19.183757781982422,-1,-1,32.11849997114615,34.78632471232001,-1,-1,364.8460680830878,31.514545440673828
1610478639040852000,18.121543884277344,-1,-1,32.117918353687024,34.78708260187379,-1,-1,65,10
