time,yaw,qx,qz,roll,qw,qy,pitch
1610458072985122600,-1.5170171600631819,0.15449797965478337,-0.6736225354990037,-0.16758772810291306,0.6756002969964807,-0.2567630909972759,0.5879790167157194
1610458072995135500,-1.5155301002743609,0.1542860789352214,-0.673200910021008,-0.16771450790964687,0.6762191037451487,-0.2563671952769111,0.5869639033652576
1610458073005148400,-1.513572942028897,0.15395287308092603,-0.6726621101095388,-0.16849331826543548,0.6768978108289115,-0.2561906380982426,0.5860568662590885
1610458073015160600,-1.5110250692516598,0.15365873908841324,-0.6719294623661691,-0.16931035000723468,0.6777782837576362,-0.2559616526877185,0.5850840624756958
1610458073025173500,-1.508130120715424,0.15350620422172873,-0.671054575332716,-0.16980215084665562,0.6788203166660568,-0.25558659659662925,0.5840790850988051
1610458073035186400,-1.5052442682700244,0.1535712170545386,-0.6701298418984725,-0.1695858578039817,0.6799549827263017,-0.25495673525402374,0.5830244451164807
1610458073045199400,-1.5026284782817627,0.15386942400582498,-0.6692349895492585,-0.16869668965169152,0.6810671929140039,-0.25415765329676776,0.5820927255781501
1610458073055211500,-1.5008540601927187,0.15404681000614254,-0.6686316157283081,-0.16810125973552395,0.6818275898214045,-0.2535990486742778,0.5814011566921038
1610458073065224400,-1.499888655253773,0.1538800071467176,-0.6683609705262883,-0.16837139865889758,0.6821894285147369,-0.2534406472044044,0.5808447011333383
1610458073075237600,-1.499439134499893,0.15373098136143865,-0.6682501983739684,-0.16863357309284865,0.6823501159196026,-0.25339070627990484,0.5805136163486222
1610458073085250300,-1.5002737526552716,0.15440829190507596,-0.6683488898766372,-0.1658780839571121,0.6824704027596166,-0.2523926646730513,0.5801278724341615
1610458073095262500,-1.5011493945119025,0.1561085137512846,-0.6682200892831641,-0.1599279077685429,0.6829906539971775,-0.2502714994117943,0.5796297502714641
1610458073105275400,-1.5014271023514174,0.15882604647688825,-0.6676635589441194,-0.15149017396201128,0.6839716355263097,-0.24735116046611424,0.5794451411564508
1610458073115288600,-1.5007923222559134,0.16213380593425256,-0.6666754107242693,-0.14225823200511012,0.6852639497777234,-0.24427404727476737,0.5798660719746742
1610458073125301200,-1.4985423034273964,0.16577898374565472,-0.6650941904713936,-0.13365653062046465,0.6868770113167713,-0.24159276205129304,0.5812910929779468
1610458073135313400,-1.4943857229383404,0.16992163343774103,-0.66279241200014,-0.12607564849689765,0.6887704544702432,-0.23964179204014616,0.5844485215071265
1610458073145326300,-1.4892582037040771,0.17460432459130742,-0.6600486115891623,-0.11928323630780864,0.6906344861123261,-0.23848096548548797,0.5895578838941374
1610458073155339500,-1.484268190049449,0.1792681284701236,-0.657333116368174,-0.11319902693960843,0.692273226482431,-0.23776859298572994,0.595341327629744
1610458073165352400,-1.4798681849937583,0.1835865719252002,-0.6548566005742981,-0.10723971570678477,0.6937735339228648,-0.23693264218732413,0.6004924225947829
1610458073175364600,-1.4758853929391211,0.18769184268726224,-0.6525261955179592,-0.10073934905001462,0.6953102473331653,-0.23563744365370012,0.6047146259896509
1610458073185377300,-1.4716339625889558,0.1917445208199329,-0.6500805531311918,-0.09343173239900188,0.697138971183018,-0.23372349361047265,0.6079955318082643
1610458073195390500,-1.466630190920491,0.1956886606223631,-0.6473818823812993,-0.0856481449798099,0.6993731663031484,-0.23125687909723958,0.6103347727139586
1610458073205403600,-1.4612204966996427,0.19941357802724727,-0.6445829293828003,-0.07814353093371558,0.701746898369732,-0.22868813501270185,0.6122285415506095
1610458073215415600,-1.456349491884888,0.2030079431720332,-0.6419706111094261,-0.07093928989138366,0.7038826592861287,-0.2262976144231569,0.6142433890158083
1610458073225428200,-1.4521987135594707,0.20704669852845622,-0.6394376497719729,-0.06290413008573147,0.7057732260512043,-0.22390907452242692,0.6170207246906255
1610458073235441400,-1.4476695226366136,0.21215071828454568,-0.6364424587197256,-0.053275414241609975,0.707765839533683,-0.22136074883785375,0.6212755386075814
1610458073245454600,-1.4410692848497972,0.2189046044390048,-0.6322477115824953,-0.041803730263758984,0.7103053024473819,-0.21865500928850612,0.6279245394192867
1610458073255466500,-1.429848564314759,0.2282324746229714,-0.6256934233177401,-0.02770148085267815,0.7141118742097089,-0.21555040925966146,0.6381418379711784
1610458073265479700,-1.412237965222916,0.2409101181676256,-0.6158442399351517,-0.010340819658482126,0.7195852545423645,-0.21188490634377036,0.6531448028251002
1610458073275492400,-1.3885279153698526,0.25704209823289814,-0.6025932900687482,0.009657257039425974,0.7263052437803086,-0.2080657354546287,0.6740304385864451
1610458073285505500,-1.3609301691159976,0.27585705395756044,-0.5867902796585049,0.03003767709046508,0.7331419374352623,-0.20514145714259116,0.7013305480885064
1610458073295517400,-1.3301042782922246,0.2959391124741453,-0.569174771877284,0.04688603360914462,0.7394112599387178,-0.204281703605027,0.7344585702599064
1610458073305530600,-1.295984424570762,0.3162906294757318,-0.5502197562192338,0.05810678421506574,0.7449224700027343,-0.20569115060265272,0.772006973533794
