time,yaw,qx,qz,roll,qw,qy,pitch
1610799669641617700,1.1751698076335295,-0.003707459433527542,-0.5544387319440561,0.03718024888072603,-0.831846682322446,-0.0248012805013683,0.033676021507650464
1610799669651630300,1.1751761130067655,-0.003703424939995527,-0.5544413794049518,0.03719450661804923,-0.8318447669098306,-0.024807219514359803,0.03367601214500059
1610799669661642500,1.175181164145704,-0.0036862558948611446,-0.5544434724758109,0.0372258991296076,-0.8318432458880309,-0.024814691315889592,0.033655814755545264
1610799669671655400,1.1751940759396566,-0.003689224053469724,-0.5544488828799992,0.03722894414416137,-0.8318394804959136,-0.02481862679018108,0.03366536302059588
1610799669681667600,1.1752050628381199,-0.003694920995954171,-0.554453494325295,0.037230004074914134,-0.8318362770308684,-0.024823165281431858,0.03368008724175246
1610799669691679500,1.1751881353287734,-0.0036940297186722985,-0.5544465054054802,0.0372460369957358,-0.8318406905857211,-0.024832027284896176,0.03368812165285248
1610799669701692700,1.175185002542586,-0.003684359508454133,-0.5544452239909534,0.037270343777079884,-0.8318413519477798,-0.024840153578379456,0.033680981856333184
1610799669711704600,1.1751895317964949,-0.0036896410644948418,-0.554447130047995,0.037258637539156196,-0.8318400024683511,-0.024836691355846846,0.03368601704252006
1610799669721717500,1.1751997432996997,-0.003682423263216075,-0.5544512913166446,0.03725034486862965,-0.8318375555044548,-0.024827010679189177,0.03366344989205569
1610799669731729400,1.1751997669617353,-0.003677682843422828,-0.5544512138204534,0.03723883748333479,-0.831837969901039,-0.02481694452435985,0.033644389397334315
1610799669741741300,1.175213950219804,-0.003663517412143599,-0.554457039113676,0.0372447924806271,-0.8318342814519406,-0.024811235631740293,0.033614737379444586
1610799669751754500,1.1752153461107364,-0.0036627230869100903,-0.5544575862792059,0.03723834211672468,-0.8318340654124337,-0.024806847349922192,0.033608571739888134
1610799669761766400,1.1752217452523777,-0.0036542152081936578,-0.5544601478252685,0.03723107358997572,-0.8318327436245659,-0.024796882477014715,0.03358347046648616
1610799669771779600,1.1752188576017109,-0.0036403198400937705,-0.5544588435006443,0.037229054430530456,-0.8318339409359268,-0.024786393089334554,0.0335486457691358
1610799669781791500,1.1752189424814785,-0.0036323895542712216,-0.5544589163590619,0.03725551889579093,-0.8318336453078062,-0.024797004686244732,0.033547220458495286
1610799669791803600,1.175212641182917,-0.0036342547006709977,-0.5544563458102344,0.037265449793018164,-0.8318351467489452,-0.024804145483186744,0.03355813153249608
1610799669801816600,1.1752081061864748,-0.0036289432703388467,-0.5544544412050191,0.03726870002961012,-0.8318364374726933,-0.024802517636755287,0.03354739877314687
1610799669811828700,1.1752085129092387,-0.003619731869996052,-0.5544545582089117,0.037271921112670615,-0.8318365017874073,-0.024798325135865246,0.033527419948768206
1610799669821841400,1.1752147681391918,-0.003618475831315638,-0.5544571300258507,0.037273803918688585,-0.8318349417303278,-0.02479867711968288,0.033525836004325515
1610799669831853600,1.1752209715497346,-0.0036104669407160334,-0.5544596384862738,0.03726515525129048,-0.8318334972912493,-0.02478821934901058,0.033501015076038414
1610799669841866500,1.1752351412210345,-0.0036029290110513833,-0.5544654614175163,0.03726200115010591,-0.8318298682598989,-0.024781449617914515,0.03348121873571147
1610799669851878400,1.1752430606463533,-0.003592651819919189,-0.5544687119850049,0.03727164146246644,-0.831827799683641,-0.024780475802222812,0.03346317722435272
1610799669861890600,1.1752464004895018,-0.003577186560237242,-0.5544699861294792,0.03727109267181005,-0.8318273167028886,-0.024769885615105576,0.033425743235460714
1610799669871903500,1.1752416584883383,-0.0035670729065431068,-0.5544679523560003,0.03727272493419292,-0.8318288404506532,-0.024764087464843487,0.03340238491102294
1610799669881915600,1.1752477476180163,-0.0035632121527506893,-0.5544703903814715,0.037260793967114236,-0.8318276321770512,-0.024754410624448043,0.03338533352912076
1610799669891928300,1.1752341105782937,-0.0035603291879406276,-0.5544646713947711,0.03725290172388151,-0.8318316235159738,-0.02474761712797908,0.03337274202881078
1610799669901940500,1.175228611454035,-0.003541520803582344,-0.5544622596691421,0.0372583591289306,-0.8318336086002418,-0.024738318341621542,0.03333101104280122
1610799669911952400,1.175238972939407,-0.003532324429956002,-0.5544664820775367,0.03725506934178718,-0.8318311053296099,-0.024730323741886374,0.03330702377455369
1610799669921965600,1.1752458806222108,-0.0035250938904237646,-0.5544693011958988,0.03724919550848121,-0.8318293757369818,-0.02472205693910193,0.03328594277920724
1610799669931977500,1.1752453293454197,-0.0035136374048868524,-0.554469056719366,0.03726821093416193,-0.8318294855193945,-0.02472584285107166,0.0332710618831769
1610799669941990700,1.1752569830625348,-0.0035030970817089392,-0.5544739179974723,0.03728948104344979,-0.8318260529817587,-0.024731716799226484,0.033260250650106515
1610799669952002600,1.1752458414697318,-0.0034823541840509776,-0.5544692535022564,0.037324144523876925,-0.8318290760768575,-0.024738610640330484,0.03323316189380991
1610799669962015700,1.1752563195393577,-0.0034736786112831456,-0.5544736184552082,0.03734393473724877,-0.831826041556642,-0.02474482252453662,0.033225808182518066
1610799669972027600,1.1752626960338033,-0.0034707315957589998,-0.554476259098925,0.037347269074286274,-0.831824304202499,-0.0247449260289689,0.033221136202016804
1610799669982039600,1.175243123424773,-0.0034758156350793825,-0.554468159473882,0.03734763093626459,-0.8318295656311561,-0.024748332940723497,0.03323301458789894
1610799669992052500,1.1752312983029791,-0.003468127021617553,-0.5544631761091129,0.037348832096352716,-0.8318331106388445,-0.02474381629883526,0.0332149827106408
1610799670002064400,1.1752375591553257,-0.0034607191523364613,-0.5544656760699777,0.03733667509322483,-0.8318318454785035,-0.024731647477206097,0.03318926488721977
1610799670012077600,1.175239281156033,-0.0034596262440109854,-0.5544663404201657,0.037326505175095184,-0.8318316359318715,-0.024724829599770584,0.03317991235014866
1610799670022089500,1.1752255872754418,-0.003459367306267754,-0.5544606260269573,0.037317304188478014,-0.8318355085294677,-0.024718999810365235,0.03317275706880961
1610799670032101600,1.175218859704745,-0.0034545948926662747,-0.5544577979441883,0.03731863348464807,-0.8318374754316649,-0.02471655460340019,0.03316197365869484
1610799670042114600,1.1752153483399452,-0.0034610437619095164,-0.554456315427585,0.03730696215058126,-0.8318386647742613,-0.02471379925840313,0.033169586177758593
1610799670052126500,1.1752317429152106,-0.0034526891397349225,-0.5544630586874837,0.03730119070745135,-0.8318344195570366,-0.024704937256875156,0.03314615058373074
1610799670062139400,1.1752412696065773,-0.0034545277927472886,-0.554466979430492,0.037286484719593393,-0.8318320217931479,-0.02469742558282635,0.033141053901056226
1610799670072151300,1.175259721549096,-0.0034450514679530515,-0.5544745858040531,0.03728550600134192,-0.8318271561442528,-0.02469071437695115,0.03311817573083854
1610799670082163500,1.1752662824518167,-0.0034421594229754205,-0.5544772834223282,0.0372857607666257,-0.8318254809052487,-0.024689005335128123,0.03311158718521658
1610799670092176400,1.1752668269462292,-0.0034339436683977253,-0.5544774607371873,0.037287363790803954,-0.8318254895182244,-0.02468450555995433,0.033092927581709675
1610799670102188500,1.175265910022089,-0.0034410505022065803,-0.5544771678470062,0.03729706231632081,-0.8318253578522303,-0.024695050500730648,0.03311644224861251
1610799670112201500,1.1752713208125,-0.003442548515518276,-0.5544794467009706,0.03730118499133948,-0.831823723879591,-0.024698577168774494,0.03312295022120704
1610799670122213600,1.1752634371352515,-0.0034264389327996847,-0.5544762089286053,0.03734205600863008,-0.8318254946597089,-0.024712318096971053,0.033111233364182494
1610799670132226600,1.1752790785256826,-0.003431931159776071,-0.554482790526616,0.0373522841264616,-0.8318208255592969,-0.02472227013434337,0.03313171145649158
1610799670142238700,1.1752904032024742,-0.0034282221755218283,-0.5544875266561532,0.03736683389216479,-0.8318175077296195,-0.02472864992222624,0.03313282810148442
1610799670152250600,1.1752991089983065,-0.0034301341789792095,-0.5544911507088187,0.0373625792329903,-0.8318150964593588,-0.024727455320031805,0.033134847987258804
1610799670162263600,1.1753003954885972,-0.0034383952331737723,-0.5544917019217299,0.03735350726154664,-0.8318147620850413,-0.024727517772142944,0.03314869314846733
1610799670172275500,1.1752931026958784,-0.003434333171335562,-0.5544887010518623,0.037364785193534145,-0.8318165439940852,-0.024731517098910267,0.03314623302527385
1610799670182288400,1.175300274450887,-0.0034430344674162296,-0.5544917101961786,0.03735624700148358,-0.8318145252779651,-0.02473225251636459,0.03316166777753863
1610799670192300500,1.17530751220708,-0.0034430906768513512,-0.5544947207744644,0.03735256668643013,-0.8318125055151723,-0.024730154592192202,0.03315956856767561
1610799670202312400,1.175302612830658,-0.003454871418982806,-0.554492766477535,0.03735105293045666,-0.8318135557303596,-0.02473703940697979,0.03318672800405382
1610799670212325600,1.1753015692472604,-0.0034532155428445123,-0.5544923363140737,0.03736361502723085,-0.8318138360860216,-0.02474346383379403,0.033191080885937425
1610799670222337500,1.175274172602813,-0.003449772917083486,-0.5544809896667992,0.03737615445651942,-0.831821105809494,-0.024748434133292644,0.03319035375822987
1610799670232350500,1.1752644738943228,-0.0034498645135713664,-0.5544769329051871,0.03736976100269274,-0.8318239146729226,-0.024744559785961597,0.033186025869694206
1610799670242362600,1.1752636918724748,-0.003454533163735192,-0.5544766262791645,0.0373641153736378,-0.8318240814961896,-0.024744270747190687,0.03319346240237546
1610799670252374500,1.1752737499420587,-0.0034562291530489107,-0.55448079828811,0.03736349774638149,-0.8318213959235408,-0.024745124754203023,0.03319742107649558
1610799670262387500,1.1752555063144121,-0.0034588749027779733,-0.5544732515795273,0.03736953735843635,-0.831826264038371,-0.024750330631621777,0.03320726130984654
1610799670272399400,1.175246924365644,-0.0034558827068583704,-0.5544696926388444,0.0373800241657608,-0.8318285584038272,-0.024754549003404437,0.033206800688408644
1610799670282412500,1.1752541849536011,-0.00345462264192667,-0.5544727005893033,0.03738016181949784,-0.8318265982511817,-0.02475386457720444,0.03320407925868105
1610799670292424400,1.1752473534274563,-0.0034575744504358585,-0.5544699571884126,0.03739133768317293,-0.831827972437471,-0.024762478418769832,0.03321842387046017
1610799670302437600,1.1752609795473925,-0.0034578280950305273,-0.5544756022136649,0.037389327359421666,-0.83182433522594,-0.02476157261054626,0.033218095585498174
1610799670312449500,1.175271369060941,-0.0034568679421314477,-0.5544799712428141,0.03740124500771513,-0.8318211823470314,-0.02476819479349266,0.03322403981375696
1610799670322461700,1.175288113389285,-0.0034721910465554083,-0.5544870500137123,0.037401786145245794,-0.8318161146079908,-0.024778886177906474,0.03326172473296416
1610799670332474400,1.175285551811902,-0.0034706795963309863,-0.5544860123158051,0.03741381663129486,-0.8318166667452381,-0.024785077050295253,0.0332660305284621
1610799670342486500,1.1752885928157137,-0.003473514273885134,-0.5544873050082928,0.037415525965065075,-0.8318157086927825,-0.024788020752257313,0.03327407275716053
1610799670352499500,1.1752954694125313,-0.003473535928927585,-0.5544901976956109,0.037422569212997914,-0.8318136252609373,-0.02479233401148499,0.0332790237782799
1610799670362511400,1.175303216936999,-0.003477844167106346,-0.5544934599234086,0.03742484683585723,-0.8318113174048939,-0.024796646634009538,0.0332911261298967
1610799670372524500,1.1753018670254387,-0.003486513737704421,-0.5544929036071489,0.03741123085699878,-0.8318117708947506,-0.024794226958469407,0.033302847707781455
1610799670382536400,1.1752871573337755,-0.003486431110720952,-0.554486756361084,0.037399188545490715,-0.8318159835009172,-0.024786797526646937,0.033294190947147646
1610799670392548600,1.1752853363412967,-0.0034960527326690135,-0.5544859412603556,0.0373653693832369,-0.8318169033674574,-0.024772877006502773,0.03329472664078172
1610799670402561500,1.1752807673545071,-0.0035047372368319576,-0.5544841102824243,0.03736613413738664,-0.8318178979048166,-0.024779071949406088,0.03331597250667234
