time,relativeAltitude,pressure
1610478857104264200,0,1017.052734375
1610478857204255200,0.03699302673339844,1017.04833984375
1610478857304246300,0.03699302673339844,1017.04833984375
1610478857404236300,0.04227638244628906,1017.0478515625
1610478857504225800,0.010568618774414062,1017.0517578125
1610478857604214500,0.010568618774414062,1017.0517578125
1610478857704203300,-0.03170585632324219,1017.056884765625
1610478857804191700,0.0158538818359375,1017.051025390625
1610478857904180000,0.0158538818359375,1017.051025390625
1610478858004168200,0.07398414611816406,1017.043701171875
1610478858104156200,0.11626052856445312,1017.0390625
1610478858204144400,0.11626052856445312,1017.0390625
1610478858304005400,0.1426830291748047,1017.035888671875
1610478858403993600,0.13739967346191406,1017.036376953125
1610478858503981800,0.13739967346191406,1017.036376953125
1610478858603969800,0.11097526550292969,1017.03955078125
1610478858703957800,0.1743907928466797,1017.03173828125
1610478858803945700,0.1743907928466797,1017.03173828125
1610478858903933700,0.021139144897460938,1017.050537109375
1610478859003922000,-0.0158538818359375,1017.0546875
1610478859103909600,-0.0158538818359375,1017.0546875
1610478859203897600,-0.0158538818359375,1017.054443359375
1610478859303885600,0.031707763671875,1017.048828125
1610478859403873500,0.031707763671875,1017.048828125
1610478859503861500,-0.04755973815917969,1017.058837890625
1610478859603849500,-0.09512138366699219,1017.064453125
1610478859703837400,-0.13739776611328125,1017.069580078125
1610478859803825400,-0.09512138366699219,1017.064208984375
1610478859903813400,-0.03170585632324219,1017.056396484375
1610478860003801300,-0.010568618774414062,1017.053955078125
1610478860103789000,0.021139144897460938,1017.050048828125
1610478860203777000,0.0052852630615234375,1017.052490234375
1610478860303764500,0.031707763671875,1017.048828125
1610478860403752200,0.021139144897460938,1017.050048828125
1610478860503740200,0.03699302673339844,1017.04833984375
1610478860603728100,0.021139144897460938,1017.050537109375
1610478860703716000,-0.03170585632324219,1017.056640625
1610478860803704000,-0.010568618774414062,1017.053955078125
1610478860903692000,0.04227638244628906,1017.0478515625
1610478861003680000,0.010568618774414062,1017.0517578125
1610478861103668000,0.010568618774414062,1017.051513671875
1610478861203656000,-0.10569000244140625,1017.0654296875
1610478861303644000,-0.08455276489257812,1017.062744140625
1610478861403631600,-0.06869888305664062,1017.06103515625
1610478861503619600,-0.11097526550292969,1017.06640625
1610478861603607600,-0.04755973815917969,1017.05859375
1610478861703595800,-0.026422500610351562,1017.05615234375
1610478861803583700,-0.04755973815917969,1017.058837890625
1610478861903571700,0.03699302673339844,1017.04833984375
1610478862003559700,0.03699302673339844,1017.048583984375
1610478862103547600,0.0158538818359375,1017.05078125
1610478862203535600,0.010568618774414062,1017.0517578125
1610478862303523600,0,1017.052978515625
1610478862403511300,-0.03170585632324219,1017.056396484375
1610478862503499300,-0.03170585632324219,1017.056396484375
1610478862603487200,0.0052852630615234375,1017.052001953125
1610478862703475700,-0.1321125030517578,1017.06884765625
1610478862803463700,-0.08455276489257812,1017.063232421875
1610478862903452000,-0.10569000244140625,1017.0654296875
1610478863003440000,-0.06869888305664062,1017.061279296875
1610478863103428400,-0.03170585632324219,1017.056396484375
1610478863203416600,-0.026422500610351562,1017.05615234375
1610478863303404800,-0.026422500610351562,1017.05615234375
1610478863403393000,-0.026422500610351562,1017.055908203125
1610478863503381000,0.010568618774414062,1017.05126953125
1610478863603368700,0.010568618774414062,1017.05126953125
1610478863703357000,-0.06869888305664062,1017.06103515625
1610478863803345200,-0.1955280303955078,1017.076171875
1610478863903333400,-0.1955280303955078,1017.076171875
1610478864003321600,-0.12154388427734375,1017.067626953125
1610478864103309800,-0.22195053100585938,1017.079345703125
1610478864203298000,-0.22195053100585938,1017.079345703125
1610478864303286300,-0.18495941162109375,1017.075439453125
1610478864403274500,-0.06341361999511719,1017.060302734375
1610478864503262700,-0.06341361999511719,1017.060302734375
1610478864603250700,-0.04755973815917969,1017.058837890625
1610478864703239000,-0.12154388427734375,1017.067626953125
1610478864803227100,-0.12154388427734375,1017.067626953125
1610478864903215400,-0.11097526550292969,1017.06591796875
1610478865003203600,-0.2536582946777344,1017.083251953125
1610478865103191800,-0.2536582946777344,1017.083251953125
1610478865203180000,-0.23251914978027344,1017.0810546875
1610478865303168300,-0.1426830291748047,1017.070068359375
1610478865403156200,-0.1426830291748047,1017.070068359375
1610478865503144700,-0.15325164794921875,1017.071533203125
1610478865603132700,-0.1321125030517578,1017.068603515625
1610478865703120400,-0.24837303161621094,1017.08251953125
1610478865803108400,-0.258941650390625,1017.083984375
1610478865903096800,-0.4227619171142578,1017.10400390625
1610478866003084800,-0.2747955322265625,1017.085693359375
1610478866103073000,-0.258941650390625,1017.084228515625
1610478866203061200,-0.2536582946777344,1017.083251953125
1610478866303049500,-0.30121803283691406,1017.089111328125
1610478866403037700,-0.2747955322265625,1017.085693359375
1610478866503026000,-0.24837303161621094,1017.08251953125
1610478866603014000,-0.24837303161621094,1017.082763671875
1610478866703001900,-0.1796741485595703,1017.07421875
1610478866802989800,-0.13739776611328125,1017.069580078125
1610478866902977800,-0.11097526550292969,1017.06640625
1610478867002965800,-0.24837303161621094,1017.08251953125
1610478867102953700,-0.2272357940673828,1017.080322265625
1610478867202941700,-0.21666526794433594,1017.0791015625
1610478867302929700,-0.1638202667236328,1017.072265625
1610478867402917600,-0.16910552978515625,1017.0732421875
1610478867502905600,-0.15325164794921875,1017.0712890625
1610478867602893600,-0.15325164794921875,1017.071533203125
1610478867702881500,-0.24837303161621094,1017.082763671875
1610478867802869500,-0.24837303161621094,1017.082763671875
1610478867902857200,-0.26422691345214844,1017.0849609375
